ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-09-08 14:46:34 133m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 1.0758342
1 2E-8 1.6865521
2 4E-8 1.7553084
3 6E-8 1.735086
4 8E-8 -2.3660263
5 1E-7 -3.3245703
6 1.2E-7 -2.9929222
7 1.4E-7 -3.9312438
8 1.6E-7 -3.2922144
9 1.8E-7 -3.9110213
10 2E-7 -1.5773509
11 2.2E-7 -2.0829121
12 2.4E-7 0.23458039
13 2.6E-7 -0.088978768
14 2.8E-7 0.33569263
15 3E-7 0.016177958
16 3.2E-7 -0.044489384
17 3.4E-7 0.16177958
18 3.6E-7 0.40444895
19 3.8E-7 1.1365015
20 4E-7 0.60262893
21 4.2E-7 0.46511629
22 4.4E-7 0.23862488
23 4.6E-7 0.024266937
24 4.8E-7 -0.020222447
25 5E-7 -0.21435794
26 5.2E-7 0.47320527
27 5.4E-7 0.10111224
28 5.6E-7 0.044489384
29 5.8E-7 -0.25884733
30 6E-7 -0.37209303
31 6.2E-7 -0.29929222
32 6.4E-7 -0.60262893
33 6.6E-7 -0.40040446
34 6.8E-7 -0.73609708
35 7E-7 -0.5379171
36 7.2E-7 -0.66329627
37 7.4E-7 -0.62689587
38 7.6E-7 -0.59453995
39 7.8E-7 -0.6511628
40 8E-7 -0.55409506
41 8.2E-7 -0.67947423
42 8.4E-7 -0.52578363
43 8.6E-7 -0.64307383
44 8.8E-7 -0.51365016
45 9E-7 -0.53387261
46 9.2E-7 -0.41253793
47 9.4E-7 -0.39231548
48 9.6E-7 -0.28715875
49 9.8E-7 -0.24266937
50 1E-6 -0.14964611
51 1.02E-6 -0.093023258
52 1.04E-6 -0.0040444895
53 1.06E-6 0.032355916
54 1.08E-6 0.0768453
55 1.1E-6 0.14964611
56 1.12E-6 0.18604652
57 1.14E-6 0.23458039
58 1.16E-6 0.27906977
59 1.18E-6 0.3073812
60 1.2E-6 0.35187058
61 1.22E-6 0.37209303
62 1.24E-6 0.3842265
63 1.26E-6 0.37209303
64 1.28E-6 0.34782609
65 1.3E-6 0.33973712
66 1.32E-6 0.33973712
67 1.34E-6 0.32355916
68 1.36E-6 0.29524773
69 1.38E-6 0.27098079
70 1.4E-6 0.25075835
71 1.42E-6 0.22244692
72 1.44E-6 0.18604652
73 1.46E-6 0.21840243
74 1.48E-6 0.24671386
75 1.5E-6 0.15773509
76 1.52E-6 0.14964611
77 1.54E-6 0.10111224
78 1.56E-6 0.11324571
79 1.58E-6 0.084934279
80 1.6E-6 0.088978768
81 1.62E-6 0.088978768
82 1.64E-6 0.0768453
83 1.66E-6 0.07280081
84 1.68E-6 0.044489384
85 1.7E-6 0.0768453
86 1.72E-6 0.060667342
87 1.74E-6 0.097067747
88 1.76E-6 0.080889789
89 1.78E-6 0.10111224
90 1.8E-6 0.093023258
91 1.82E-6 0.12537917
92 1.84E-6 0.12942366
93 1.86E-6 0.16177958
94 1.88E-6 0.17795754
95 1.9E-6 0.16986856
96 1.92E-6 0.22244692
97 1.94E-6 0.2305359
98 1.96E-6 0.25075835
99 1.98E-6 0.25480284
100 2E-6 0.2669363
101 2.02E-6 0.28715875
