ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-09-08 14:06:53 939m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 2.1407888
1 2E-8 1.2201697
2 4E-8 2.8736895
3 6E-8 0.0019970045
4 8E-8 -0.31952072
5 1E-7 -2.1567649
6 1.2E-7 -2.6879681
7 1.4E-7 -1.5356965
8 1.6E-7 -1.787319
9 1.8E-7 -0.73689466
10 2E-7 -1.1782327
11 2.2E-7 0.19570644
12 2.4E-7 -0.65901148
13 2.6E-7 0.31552671
14 2.8E-7 -0.16175736
15 3E-7 0.23165252
16 3.2E-7 -0.14178732
17 3.4E-7 0.033949076
18 3.6E-7 -0.0019970045
19 3.8E-7 0.23564653
20 4E-7 0.38741887
21 4.2E-7 0.05791313
22 4.4E-7 0.19171243
23 4.6E-7 -0.10384423
24 4.8E-7 0.10384423
25 5E-7 -0.15177234
26 5.2E-7 0.071892162
27 5.4E-7 0.01797304
28 5.6E-7 -0.033949076
29 5.8E-7 -0.05791313
30 6E-7 -0.14378432
31 6.2E-7 -0.089865202
32 6.4E-7 -0.16575137
33 6.6E-7 -0.16774838
34 6.8E-7 -0.20968547
35 7E-7 -0.2236645
36 7.2E-7 -0.18971543
37 7.4E-7 -0.22965552
38 7.6E-7 -0.20369446
39 7.8E-7 -0.23764354
40 8E-7 -0.20768847
41 8.2E-7 -0.23364953
42 8.4E-7 -0.20569146
43 8.6E-7 -0.21767349
44 8.8E-7 -0.20369446
45 9E-7 -0.19570644
46 9.2E-7 -0.1757364
47 9.4E-7 -0.14378432
48 9.6E-7 -0.12381428
49 9.8E-7 -0.09785322
50 1E-6 -0.075886171
51 1.02E-6 -0.055916126
52 1.04E-6 -0.033949076
53 1.06E-6 -0.007988018
54 1.08E-6 0.0099850225
55 1.1E-6 0.019970045
56 1.12E-6 0.033949076
57 1.14E-6 0.047928108
58 1.16E-6 0.067898153
59 1.18E-6 0.077883175
60 1.2E-6 0.083874189
61 1.22E-6 0.091862207
62 1.24E-6 0.099850225
63 1.26E-6 0.10184723
64 1.28E-6 0.095856216
65 1.3E-6 0.09785322
66 1.32E-6 0.091862207
67 1.34E-6 0.083874189
68 1.36E-6 0.077883175
69 1.38E-6 0.069895157
70 1.4E-6 0.069895157
71 1.42E-6 0.061907139
72 1.44E-6 0.045931103
73 1.46E-6 0.043934099
74 1.48E-6 0.041937094
75 1.5E-6 0.055916126
76 1.52E-6 0.029955067
77 1.54E-6 0.021967049
78 1.56E-6 0.015976036
79 1.58E-6 0.011982027
80 1.6E-6 0.0059910135
81 1.62E-6 0.003994009
82 1.64E-6 0.0059910135
83 1.66E-6 0.0059910135
84 1.68E-6 0.0019970045
85 1.7E-6 0.003994009
86 1.72E-6 -0.003994009
87 1.74E-6 0
88 1.76E-6 0.0019970045
89 1.78E-6 0.007988018
90 1.8E-6 0.011982027
91 1.82E-6 0.011982027
92 1.84E-6 0.023964054
93 1.86E-6 0.023964054
94 1.88E-6 0.033949076
95 1.9E-6 0.03994009
96 1.92E-6 0.045931103
97 1.94E-6 0.049925112
98 1.96E-6 0.059910135
99 1.98E-6 0.063904144
100 2E-6 0.05791313
