ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-09-08 14:33:27 747m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 1.8725986
1 2E-8 2.2285137
2 4E-8 1.5571284
3 6E-8 1.8968656
4 8E-8 -1.4317493
5 1E-7 -3.073812
6 1.2E-7 -3.2153691
7 1.4E-7 -3.3164814
8 1.6E-7 -3.271992
9 1.8E-7 -3.5510618
10 2E-7 -1.735086
11 2.2E-7 -1.2901921
12 2.4E-7 -0.11324571
13 2.6E-7 0.35591507
14 2.8E-7 0.080889789
15 3E-7 0.2669363
16 3.2E-7 -0.17795754
17 3.4E-7 0.16582407
18 3.6E-7 0.17795754
19 3.8E-7 0.79271994
20 4E-7 0.71587464
21 4.2E-7 0.22649141
22 4.4E-7 0.36804854
23 4.6E-7 -0.19413549
24 4.8E-7 0.21840243
25 5E-7 -0.31547018
26 5.2E-7 0.48938323
27 5.4E-7 -0.012133468
28 5.6E-7 0.028311426
29 5.8E-7 -0.22649141
30 6E-7 -0.27502528
31 6.2E-7 -0.21840243
32 6.4E-7 -0.45702731
33 6.6E-7 -0.32355916
34 6.8E-7 -0.55409506
35 7E-7 -0.42871588
36 7.2E-7 -0.46916078
37 7.4E-7 -0.48129425
38 7.6E-7 -0.46916078
39 7.8E-7 -0.51365016
40 8E-7 -0.42467139
41 8.2E-7 -0.52173914
42 8.4E-7 -0.42871588
43 8.6E-7 -0.48938323
44 8.8E-7 -0.42871588
45 9E-7 -0.40444895
46 9.2E-7 -0.3437816
47 9.4E-7 -0.29929222
48 9.6E-7 -0.23458039
49 9.8E-7 -0.18604652
50 1E-6 -0.12942366
51 1.02E-6 -0.0768453
52 1.04E-6 -0.020222447
53 1.06E-6 0.0080889789
54 1.08E-6 0.052578363
55 1.1E-6 0.093023258
56 1.12E-6 0.13346815
57 1.14E-6 0.15773509
58 1.16E-6 0.20222447
59 1.18E-6 0.22649141
60 1.2E-6 0.25884733
61 1.22E-6 0.25884733
62 1.24E-6 0.27098079
63 1.26E-6 0.26289182
64 1.28E-6 0.24266937
65 1.3E-6 0.24671386
66 1.32E-6 0.22244692
67 1.34E-6 0.21435794
68 1.36E-6 0.20626896
69 1.38E-6 0.19413549
70 1.4E-6 0.16986856
71 1.42E-6 0.12537917
72 1.44E-6 0.11729019
73 1.46E-6 0.10920122
74 1.48E-6 0.14155713
75 1.5E-6 0.10920122
76 1.52E-6 0.0768453
77 1.54E-6 0.048533874
78 1.56E-6 0.032355916
79 1.58E-6 0.044489384
80 1.6E-6 0.016177958
81 1.62E-6 0.032355916
82 1.64E-6 0.0080889789
83 1.66E-6 0.024266937
84 1.68E-6 0
85 1.7E-6 0.016177958
86 1.72E-6 0.0080889789
87 1.74E-6 0.024266937
88 1.76E-6 0.020222447
89 1.78E-6 0.040444895
90 1.8E-6 0.040444895
91 1.82E-6 0.052578363
92 1.84E-6 0.064711832
93 1.86E-6 0.068756321
94 1.88E-6 0.093023258
95 1.9E-6 0.11324571
96 1.92E-6 0.12133468
97 1.94E-6 0.13346815
98 1.96E-6 0.14560162
99 1.98E-6 0.14964611
100 2E-6 0.16177958
101 2.02E-6 0.16986856
