ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-09-08 14:15:27 008m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 2.0748877
1 2E-8 1.6115826
2 4E-8 2.9475786
3 6E-8 -1.3999002
4 8E-8 -0.85072392
5 1E-7 -3.3150275
6 1.2E-7 -0.70294558
7 1.4E-7 -1.8731902
8 1.6E-7 -0.43734398
9 1.8E-7 -1.3080379
10 2E-7 -0.67498752
11 2.2E-7 -0.21767349
12 2.4E-7 -0.27358962
13 2.6E-7 0.21967049
14 2.8E-7 -0.11982027
15 3E-7 0.19770345
16 3.2E-7 -0.1757364
17 3.4E-7 0.077883175
18 3.6E-7 -0.041937094
19 3.8E-7 0.30154768
20 4E-7 0.30154768
21 4.2E-7 0.087868198
22 4.4E-7 0.13779331
23 4.6E-7 -0.12381428
24 4.8E-7 0.069895157
25 5E-7 -0.15776336
26 5.2E-7 0.12581128
27 5.4E-7 -0.029955067
28 5.6E-7 -0.031952072
29 5.8E-7 -0.10384423
30 6E-7 -0.14378432
31 6.2E-7 -0.10584124
32 6.4E-7 -0.19570644
33 6.6E-7 -0.16774838
34 6.8E-7 -0.23764354
35 7E-7 -0.2236645
36 7.2E-7 -0.19970045
37 7.4E-7 -0.24163754
38 7.6E-7 -0.20369446
39 7.8E-7 -0.24762856
40 8E-7 -0.20768847
41 8.2E-7 -0.25561658
42 8.4E-7 -0.20968547
43 8.6E-7 -0.2236645
44 8.8E-7 -0.20768847
45 9E-7 -0.19970045
46 9.2E-7 -0.18572142
47 9.4E-7 -0.15376935
48 9.6E-7 -0.12780829
49 9.8E-7 -0.10384423
50 1E-6 -0.087868198
51 1.02E-6 -0.053919121
52 1.04E-6 -0.03994009
53 1.06E-6 -0.01797304
54 1.08E-6 -0.007988018
55 1.1E-6 0.007988018
56 1.12E-6 0.023964054
57 1.14E-6 0.03994009
58 1.16E-6 0.059910135
59 1.18E-6 0.069895157
60 1.2E-6 0.085871193
61 1.22E-6 0.081877184
62 1.24E-6 0.095856216
63 1.26E-6 0.089865202
64 1.28E-6 0.087868198
65 1.3E-6 0.085871193
66 1.32E-6 0.083874189
67 1.34E-6 0.081877184
68 1.36E-6 0.065901148
69 1.38E-6 0.069895157
70 1.4E-6 0.059910135
71 1.42E-6 0.049925112
72 1.44E-6 0.029955067
73 1.46E-6 0.031952072
74 1.48E-6 0.047928108
75 1.5E-6 0.037943085
76 1.52E-6 0.021967049
77 1.54E-6 0.019970045
78 1.56E-6 0.0019970045
79 1.58E-6 0.0099850225
80 1.6E-6 -0.0059910135
81 1.62E-6 0.0019970045
82 1.64E-6 -0.0099850225
83 1.66E-6 -0.003994009
84 1.68E-6 -0.007988018
85 1.7E-6 -0.0059910135
86 1.72E-6 -0.0059910135
87 1.74E-6 -0.0059910135
88 1.76E-6 -0.003994009
89 1.78E-6 -0.003994009
90 1.8E-6 0.0099850225
91 1.82E-6 0.0099850225
92 1.84E-6 0.01797304
93 1.86E-6 0.019970045
94 1.88E-6 0.031952072
95 1.9E-6 0.027958063
96 1.92E-6 0.043934099
97 1.94E-6 0.037943085
98 1.96E-6 0.051922117
99 1.98E-6 0.055916126
