ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-09-08 14:44:08 812m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 0.93427707
1 2E-8 2.0141558
2 4E-8 1.4641052
3 6E-8 1.6258848
4 8E-8 -0.76036402
5 1E-7 -2.8554096
6 1.2E-7 -3.255814
7 1.4E-7 -3.5591507
8 1.6E-7 -3.4823054
9 1.8E-7 -3.5510618
10 2E-7 -2.5803843
11 2.2E-7 -1.743175
12 2.4E-7 -0.31547018
13 2.6E-7 0.29120324
14 2.8E-7 0.088978768
15 3E-7 0.24266937
16 3.2E-7 -0.21435794
17 3.4E-7 0.20222447
18 3.6E-7 0.28715875
19 3.8E-7 1.0515673
20 4E-7 0.80080891
21 4.2E-7 0.35591507
22 4.4E-7 0.41253793
23 4.6E-7 -0.16177958
24 4.8E-7 0.17391305
25 5E-7 -0.32355916
26 5.2E-7 0.52578363
27 5.4E-7 0.032355916
28 5.6E-7 0.016177958
29 5.8E-7 -0.27502528
30 6E-7 -0.37209303
31 6.2E-7 -0.29524773
32 6.4E-7 -0.63902934
33 6.6E-7 -0.43276037
34 6.8E-7 -0.74014157
35 7E-7 -0.57027302
36 7.2E-7 -0.66329627
37 7.4E-7 -0.64711832
38 7.6E-7 -0.60262893
39 7.8E-7 -0.67138525
40 8E-7 -0.58240648
41 8.2E-7 -0.68351872
42 8.4E-7 -0.55813955
43 8.6E-7 -0.63498485
44 8.8E-7 -0.55005057
45 9E-7 -0.52982812
46 9.2E-7 -0.44893833
47 9.4E-7 -0.40849344
48 9.6E-7 -0.30333671
49 9.8E-7 -0.24671386
50 1E-6 -0.17795754
51 1.02E-6 -0.093023258
52 1.04E-6 -0.036400405
53 1.06E-6 0.0040444895
54 1.08E-6 0.0768453
55 1.1E-6 0.14560162
56 1.12E-6 0.18200203
57 1.14E-6 0.21840243
58 1.16E-6 0.27502528
59 1.18E-6 0.31547018
60 1.2E-6 0.33569263
61 1.22E-6 0.35187058
62 1.24E-6 0.35995956
63 1.26E-6 0.37209303
64 1.28E-6 0.35591507
65 1.3E-6 0.33973712
66 1.32E-6 0.31142569
67 1.34E-6 0.31951467
68 1.36E-6 0.27906977
69 1.38E-6 0.28311426
70 1.4E-6 0.25884733
71 1.42E-6 0.18604652
72 1.44E-6 0.16177958
73 1.46E-6 0.17795754
74 1.48E-6 0.22244692
75 1.5E-6 0.17391305
76 1.52E-6 0.13751264
77 1.54E-6 0.10920122
78 1.56E-6 0.093023258
79 1.58E-6 0.080889789
80 1.6E-6 0.068756321
81 1.62E-6 0.0768453
82 1.64E-6 0.052578363
83 1.66E-6 0.084934279
84 1.68E-6 0.048533874
85 1.7E-6 0.0768453
86 1.72E-6 0.052578363
87 1.74E-6 0.060667342
88 1.76E-6 0.07280081
89 1.78E-6 0.084934279
90 1.8E-6 0.097067747
91 1.82E-6 0.12133468
92 1.84E-6 0.12537917
93 1.86E-6 0.14155713
94 1.88E-6 0.15773509
95 1.9E-6 0.17795754
96 1.92E-6 0.20222447
97 1.94E-6 0.22244692
98 1.96E-6 0.24266937
99 1.98E-6 0.24266937
100 2E-6 0.24671386
101 2.02E-6 0.25480284
