ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-09-08 14:02:40 891m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 1.3719421
1 2E-8 1.0284573
2 4E-8 2.4063904
3 6E-8 -1.2501248
4 8E-8 -0.14977534
5 1E-7 -2.0748877
6 1.2E-7 -0.085871193
7 1.4E-7 -0.83075387
8 1.6E-7 -0.09785322
9 1.8E-7 -0.51722416
10 2E-7 -0.27758362
11 2.2E-7 -0.045931103
12 2.4E-7 -0.12181727
13 2.6E-7 0.14578133
14 2.8E-7 -0.037943085
15 3E-7 0.11982027
16 3.2E-7 -0.055916126
17 3.4E-7 0.05791313
18 3.6E-7 0.019970045
19 3.8E-7 0.16175736
20 4E-7 0.16974538
21 4.2E-7 0.065901148
22 4.4E-7 0.091862207
23 4.6E-7 -0.027958063
24 4.8E-7 0.065901148
25 5E-7 -0.03994009
26 5.2E-7 0.077883175
27 5.4E-7 0.015976036
28 5.6E-7 0.011982027
29 5.8E-7 -0.013979031
30 6E-7 -0.035946081
31 6.2E-7 -0.007988018
32 6.4E-7 -0.047928108
33 6.6E-7 -0.037943085
34 6.8E-7 -0.069895157
35 7E-7 -0.065901148
36 7.2E-7 -0.051922117
37 7.4E-7 -0.075886171
38 7.6E-7 -0.049925112
39 7.8E-7 -0.081877184
40 8E-7 -0.051922117
41 8.2E-7 -0.077883175
42 8.4E-7 -0.053919121
43 8.6E-7 -0.059910135
44 8.8E-7 -0.061907139
45 9E-7 -0.055916126
46 9.2E-7 -0.047928108
47 9.4E-7 -0.03994009
48 9.6E-7 -0.023964054
49 9.8E-7 -0.0099850225
50 1E-6 -0.0099850225
51 1.02E-6 0.007988018
52 1.04E-6 0.01797304
53 1.06E-6 0.025961058
54 1.08E-6 0.027958063
55 1.1E-6 0.037943085
56 1.12E-6 0.037943085
57 1.14E-6 0.047928108
58 1.16E-6 0.05791313
59 1.18E-6 0.061907139
60 1.2E-6 0.061907139
61 1.22E-6 0.061907139
62 1.24E-6 0.065901148
63 1.26E-6 0.067898153
64 1.28E-6 0.065901148
65 1.3E-6 0.069895157
66 1.32E-6 0.067898153
67 1.34E-6 0.063904144
68 1.36E-6 0.063904144
69 1.38E-6 0.055916126
70 1.4E-6 0.053919121
71 1.42E-6 0.055916126
72 1.44E-6 0.045931103
73 1.46E-6 0.043934099
74 1.48E-6 0.049925112
75 1.5E-6 0.03994009
76 1.52E-6 0.035946081
77 1.54E-6 0.041937094
78 1.56E-6 0.029955067
79 1.58E-6 0.029955067
80 1.6E-6 0.033949076
81 1.62E-6 0.037943085
82 1.64E-6 0.029955067
83 1.66E-6 0.035946081
84 1.68E-6 0.033949076
85 1.7E-6 0.027958063
86 1.72E-6 0.031952072
87 1.74E-6 0.033949076
88 1.76E-6 0.029955067
89 1.78E-6 0.033949076
90 1.8E-6 0.035946081
91 1.82E-6 0.033949076
92 1.84E-6 0.043934099
93 1.86E-6 0.047928108
94 1.88E-6 0.041937094
95 1.9E-6 0.047928108
96 1.92E-6 0.049925112
97 1.94E-6 0.051922117
98 1.96E-6 0.051922117
99 1.98E-6 0.055916126
100 2E-6 0.053919121
101 2.02E-6 0.061907139
