ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-11-11 10:57:43 426m





Relative time;Ch1
s;V
4.84E-6;0.10920122
4.86E-6;0.10515673
4.88E-6;0.093023258
4.9E-6;0.0768453
4.92E-6;0.064711832
4.94E-6;0.064711832
4.96E-6;0.07280081
4.98E-6;0.088978768
5E-6;0.084934279
5.02E-6;0.097067747
5.04E-6;0.093023258
5.06E-6;0.088978768
5.08E-6;0.084934279
5.1E-6;0.093023258
5.12E-6;0.10111224
5.14E-6;0.093023258
5.16E-6;0.0768453
5.18E-6;0.064711832
5.2E-6;0.060667342
5.22E-6;0.056622853
5.24E-6;0.068756321
5.26E-6;0.048533874
5.28E-6;0.036400405
5.3E-6;0.060667342
5.32E-6;0.07280081
5.34E-6;0.064711832
5.36E-6;0.036400405
5.38E-6;0.012133468
5.4E-6;0.024266937
5.42E-6;0.032355916
5.44E-6;0.020222447
5.46E-6;0
5.48E-6;0
5.5E-6;0.016177958
5.52E-6;0.044489384
5.54E-6;0.056622853
5.56E-6;0.048533874
5.58E-6;0.024266937
5.6E-6;0.012133468
5.62E-6;0.020222447
5.64E-6;0.024266937
5.66E-6;-0.020222447
5.68E-6;-0.044489384
5.7E-6;-0.028311426
5.72E-6;0.012133468
5.74E-6;0.024266937
5.76E-6;0.016177958
5.78E-6;0.0040444895
5.8E-6;-0.0080889789
5.82E-6;-0.0040444895
5.84E-6;-0.0040444895
5.86E-6;-0.0080889789
5.88E-6;0
5.9E-6;0.0080889789
5.92E-6;0.024266937
5.94E-6;0.032355916
5.96E-6;0.024266937
5.98E-6;0.016177958
6E-6;-0.0080889789
6.02E-6;-0.024266937
6.04E-6;-0.032355916
6.06E-6;-0.032355916
6.08E-6;0
6.1E-6;0.012133468
6.12E-6;0.0080889789
6.14E-6;-0.0080889789
6.16E-6;0
6.18E-6;-0.0040444895
6.2E-6;-0.012133468
6.22E-6;-0.020222447
6.24E-6;-0.032355916
6.26E-6;-0.028311426
6.28E-6;-0.016177958
6.3E-6;-0.012133468
6.32E-6;0
6.34E-6;-0.0080889789
6.36E-6;-0.036400405
6.38E-6;-0.052578363
6.4E-6;-0.052578363
6.42E-6;-0.036400405
6.44E-6;-0.020222447
6.46E-6;-0.016177958
6.48E-6;-0.032355916
6.5E-6;-0.044489384
6.52E-6;-0.040444895
6.54E-6;-0.044489384
6.56E-6;-0.016177958
6.58E-6;0.0080889789
6.6E-6;-0.0040444895
6.62E-6;-0.016177958
6.64E-6;-0.012133468
6.66E-6;0.0040444895
6.68E-6;-0.032355916
6.7E-6;-0.07280081
6.72E-6;-0.080889789
6.74E-6;-0.040444895
6.76E-6;-0.0040444895
6.78E-6;-0.012133468
6.8E-6;-0.012133468
6.82E-6;-0.0040444895
6.84E-6;0.0040444895
6.86E-6;-0.016177958
6.88E-6;-0.036400405
6.9E-6;-0.052578363
6.92E-6;-0.044489384
6.94E-6;-0.036400405
6.96E-6;-0.052578363
6.98E-6;-0.068756321
7E-6;-0.032355916
7.02E-6;-0.0080889789
7.04E-6;0
7.06E-6;-0.028311426
7.08E-6;-0.048533874
7.1E-6;-0.036400405
7.12E-6;-0.028311426
7.14E-6;-0.016177958
7.16E-6;-0.0040444895
7.18E-6;0.0080889789
7.2E-6;0.0040444895
7.22E-6;0
7.24E-6;-0.0080889789
7.26E-6;-0.016177958
7.28E-6;-0.016177958
7.3E-6;-0.012133468
7.32E-6;-0.024266937
7.34E-6;-0.048533874
7.36E-6;-0.068756321
7.38E-6;-0.060667342
7.4E-6;-0.052578363
7.42E-6;-0.07280081
7.44E-6;-0.07280081
7.46E-6;-0.056622853
7.48E-6;-0.048533874
7.5E-6;-0.052578363
7.52E-6;-0.056622853
7.54E-6;-0.044489384
7.56E-6;-0.028311426
7.58E-6;-0.028311426
7.6E-6;-0.036400405
7.62E-6;-0.036400405
7.64E-6;-0.028311426
7.66E-6;-0.032355916
7.68E-6;-0.036400405
7.7E-6;-0.048533874
7.72E-6;-0.040444895
7.74E-6;-0.048533874
