ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-11-11 11:11:49 570m





Relative time;Ch1
s;V
0;0.51866801
2E-8;1.2653885
4E-8;1.530777
6E-8;0.69626639
8E-8;-1.1019172
1E-7;-1.4621594
1.2E-7;-0.91523712
1.4E-7;-0.19374369
1.6E-7;-0.0050454086
1.8E-7;-0.055499495
2E-7;-0.066599394
2.2E-7;-0.13218971
2.4E-7;-0.13420787
2.6E-7;-0.098890009
2.8E-7;-0.056508576
3E-7;-0.11806256
3.2E-7;-0.077699293
3.4E-7;-0.075681129
3.6E-7;-0.071644802
3.8E-7;-0.0938446
4E-7;-0.065590312
4.2E-7;-0.057517658
4.4E-7;-0.043390514
4.6E-7;-0.037336024
4.8E-7;-0.043390514
5E-7;-0.06458123
5.2E-7;-0.075681129
5.4E-7;-0.068617557
5.6E-7;-0.057517658
5.8E-7;-0.048435923
6E-7;-0.043390514
6.2E-7;-0.033299697
6.4E-7;-0.028254288
6.6E-7;-0.045408678
6.8E-7;-0.066599394
7E-7;0.060544903
7.2E-7;-0.0060544903
7.4E-7;-0.048435923
7.6E-7;0.0050454086
7.8E-7;0.055499495
8E-7;-0.05247225
8.2E-7;0.019172553
8.4E-7;0.020181634
8.6E-7;0.0030272452
8.8E-7;0.0010090817
9E-7;0.044399596
9.2E-7;0.032290615
9.4E-7;0.021190716
9.6E-7;0.036326942
9.8E-7;0.039354187
1E-6;0.026236125
1.02E-6;0.032290615
1.04E-6;0.033299697
1.06E-6;0.02320888
1.08E-6;0.026236125
1.1E-6;0.028254288
1.12E-6;0.028254288
1.14E-6;0.024217961
1.16E-6;0.026236125
1.18E-6;0.02926337
1.2E-6;0.02926337
1.22E-6;0.026236125
1.24E-6;0.02320888
1.26E-6;0.019172553
1.28E-6;0.016145308
1.3E-6;0.017154389
1.32E-6;0.014127144
1.34E-6;0.013118062
1.36E-6;0.013118062
1.38E-6;0.010090817
1.4E-6;0.0070635721
1.42E-6;0.010090817
1.44E-6;0.0080726538
1.46E-6;0.0060544903
1.48E-6;0.0030272452
1.5E-6;0.0020181634
1.52E-6;0.0010090817
1.54E-6;0.0020181634
1.56E-6;0.0020181634
1.58E-6;0.0020181634
1.6E-6;0.0040363269
1.62E-6;0.0050454086
1.64E-6;0.0050454086
1.66E-6;0.0070635721
1.68E-6;0.0060544903
1.7E-6;0.0010090817
1.72E-6;0.0040363269
1.74E-6;0.0020181634
1.76E-6;0.0030272452
1.78E-6;0.0070635721
1.8E-6;0.0070635721
1.82E-6;0.0070635721
1.84E-6;0.0070635721
1.86E-6;0.0070635721
1.88E-6;0.013118062
1.9E-6;0.010090817
1.92E-6;0.013118062
1.94E-6;0.0060544903
1.96E-6;0.0080726538
1.98E-6;0.0040363269
2E-6;0.0060544903
2.02E-6;0.0060544903
2.04E-6;0.0050454086
2.06E-6;0
2.08E-6;0.0040363269
2.1E-6;0.0020181634
2.12E-6;0.0020181634
2.14E-6;0.0020181634
2.16E-6;-0.0010090817
2.18E-6;-0.0040363269
2.2E-6;-0.0030272452
2.22E-6;-0.0080726538
2.24E-6;-0.0090817355
2.26E-6;-0.0090817355
2.28E-6;-0.0090817355
2.3E-6;-0.014127144
2.32E-6;-0.015136226
2.34E-6;-0.017154389
2.36E-6;-0.017154389
2.38E-6;-0.015136226
2.4E-6;-0.019172553
2.42E-6;-0.021190716
2.44E-6;-0.021190716
2.46E-6;-0.022199798
2.48E-6;-0.025227043
2.5E-6;-0.021190716
2.52E-6;-0.022199798
2.54E-6;-0.02320888
2.56E-6;-0.02320888
2.58E-6;-0.024217961
2.6E-6;-0.025227043
2.62E-6;-0.026236125
2.64E-6;-0.02926337
2.66E-6;-0.025227043
2.68E-6;-0.027245207
2.7E-6;-0.025227043
2.72E-6;-0.026236125
2.74E-6;-0.027245207
2.76E-6;-0.031281533
2.78E-6;-0.028254288
2.8E-6;-0.028254288
2.82E-6;-0.028254288
2.84E-6;-0.02926337
2.86E-6;-0.030272452
2.88E-6;-0.031281533
2.9E-6;-0.034308779
2.92E-6;-0.033299697
2.94E-6;-0.034308779
