ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-11-11 10:49:12 683m





Relative time;Ch1
s;V
4.84E-6;0.12537917
4.86E-6;0.10111224
4.88E-6;0.080889789
4.9E-6;0.080889789
4.92E-6;0.080889789
4.94E-6;0.088978768
4.96E-6;0.084934279
4.98E-6;0.07280081
5E-6;0.060667342
5.02E-6;0.0768453
5.04E-6;0.088978768
5.06E-6;0.088978768
5.08E-6;0.080889789
5.1E-6;0.07280081
5.12E-6;0.060667342
5.14E-6;0.048533874
5.16E-6;0.044489384
5.18E-6;0.040444895
5.2E-6;0.032355916
5.22E-6;0.032355916
5.24E-6;0.020222447
5.26E-6;0.012133468
5.28E-6;0.012133468
5.3E-6;0.028311426
5.32E-6;0.032355916
5.34E-6;0.032355916
5.36E-6;0.020222447
5.38E-6;0.028311426
5.4E-6;0.032355916
5.42E-6;0.044489384
5.44E-6;0.040444895
5.46E-6;0.036400405
5.48E-6;0.024266937
5.5E-6;0.028311426
5.52E-6;0.028311426
5.54E-6;0.024266937
5.56E-6;0.0040444895
5.58E-6;0.016177958
5.6E-6;0.036400405
5.62E-6;0.040444895
5.64E-6;0.032355916
5.66E-6;0.012133468
5.68E-6;-0.0080889789
5.7E-6;-0.016177958
5.72E-6;0.0080889789
5.74E-6;0.012133468
5.76E-6;0.0040444895
5.78E-6;-0.0080889789
5.8E-6;-0.016177958
5.82E-6;-0.016177958
5.84E-6;-0.0080889789
5.86E-6;-0.0080889789
5.88E-6;-0.0080889789
5.9E-6;-0.0080889789
5.92E-6;-0.020222447
5.94E-6;-0.032355916
5.96E-6;-0.040444895
5.98E-6;-0.052578363
6E-6;-0.052578363
6.02E-6;-0.040444895
6.04E-6;-0.036400405
6.06E-6;-0.028311426
6.08E-6;-0.012133468
6.1E-6;0.0080889789
6.12E-6;0.020222447
6.14E-6;0.020222447
6.16E-6;0.0040444895
6.18E-6;-0.012133468
6.2E-6;-0.040444895
6.22E-6;-0.060667342
6.24E-6;-0.068756321
6.26E-6;-0.048533874
6.28E-6;-0.036400405
6.3E-6;-0.028311426
6.32E-6;-0.020222447
6.34E-6;-0.0080889789
6.36E-6;-0.012133468
6.38E-6;0
6.4E-6;0
6.42E-6;0.0080889789
6.44E-6;0.0080889789
6.46E-6;-0.012133468
6.48E-6;-0.028311426
6.5E-6;-0.024266937
6.52E-6;-0.032355916
6.54E-6;-0.024266937
6.56E-6;-0.024266937
6.58E-6;-0.012133468
6.6E-6;0.0040444895
6.62E-6;-0.016177958
6.64E-6;-0.032355916
6.66E-6;-0.036400405
6.68E-6;-0.024266937
6.7E-6;-0.020222447
6.72E-6;-0.052578363
6.74E-6;-0.060667342
6.76E-6;-0.044489384
6.78E-6;-0.0080889789
6.8E-6;0.0080889789
6.82E-6;0
6.84E-6;-0.020222447
6.86E-6;-0.032355916
6.88E-6;-0.036400405
6.9E-6;-0.044489384
6.92E-6;-0.040444895
6.94E-6;-0.032355916
6.96E-6;-0.024266937
6.98E-6;0
7E-6;-0.0080889789
7.02E-6;-0.028311426
7.04E-6;-0.040444895
7.06E-6;-0.044489384
7.08E-6;-0.048533874
7.1E-6;-0.040444895
7.12E-6;-0.048533874
7.14E-6;-0.052578363
7.16E-6;-0.040444895
7.18E-6;-0.048533874
7.2E-6;-0.068756321
7.22E-6;-0.068756321
7.24E-6;-0.068756321
7.26E-6;-0.064711832
7.28E-6;-0.056622853
7.3E-6;-0.028311426
7.32E-6;-0.036400405
7.34E-6;-0.056622853
7.36E-6;-0.080889789
7.38E-6;-0.088978768
7.4E-6;-0.064711832
7.42E-6;-0.052578363
7.44E-6;-0.044489384
7.46E-6;-0.048533874
7.48E-6;-0.052578363
7.5E-6;-0.07280081
7.52E-6;-0.064711832
7.54E-6;-0.040444895
7.56E-6;-0.032355916
7.58E-6;-0.036400405
7.6E-6;-0.044489384
7.62E-6;-0.056622853
7.64E-6;-0.052578363
7.66E-6;-0.040444895
7.68E-6;-0.024266937
7.7E-6;-0.040444895
7.72E-6;-0.036400405
7.74E-6;-0.040444895
7.76E-6;-0.028311426
7.78E-6;-0.048533874
7.8E-6;-0.080889789
7.82E-6;-0.084934279
7.84E-6;-0.068756321
7.86E-6;-0.044489384
7.88E-6;-0.028311426
7.9E-6;-0.012133468
7.92E-6;0.0080889789
7.94E-6;-0.0080889789
7.96E-6;-0.032355916
7.98E-6;-0.028311426
8E-6;-0.028311426
8.02E-6;-0.028311426
8.04E-6;-0.036400405
8.06E-6;-0.024266937
8.08E-6;-0.024266937
8.1E-6;-0.016177958
8.12E-6;-0.016177958
8.14E-6;-0.032355916
8.16E-6;-0.032355916
8.18E-6;-0.040444895
8.2E-6;-0.036400405
8.22E-6;-0.016177958
8.24E-6;-0.028311426
8.26E-6;-0.044489384
8.28E-6;-0.032355916
8.3E-6;-0.0040444895
8.32E-6;0.020222447
8.34E-6;0.020222447
8.36E-6;-0.0080889789
8.38E-6;-0.036400405
8.4E-6;-0.044489384
8.42E-6;-0.036400405
8.44E-6;-0.040444895
8.46E-6;-0.040444895
8.48E-6;-0.036400405
8.5E-6;-0.028311426
8.52E-6;-0.0080889789
8.54E-6;-0.0080889789
8.56E-6;-0.0040444895
8.58E-6;-0.020222447
8.6E-6;-0.032355916
8.62E-6;-0.036400405
8.64E-6;-0.028311426
8.66E-6;-0.012133468
8.68E-6;0
8.7E-6;-0.020222447
8.72E-6;-0.028311426
8.74E-6;-0.020222447
8.76E-6;-0.0040444895
8.78E-6;-0.0040444895
8.8E-6;-0.020222447
8.82E-6;-0.016177958
8.84E-6;-0.012133468
8.86E-6;0
8.88E-6;0.012133468
8.9E-6;0.024266937
8.92E-6;0.016177958
8.94E-6;0.016177958
8.96E-6;0.020222447
8.98E-6;0
9E-6;-0.020222447
9.02E-6;-0.012133468
9.04E-6;-0.0080889789
9.06E-6;-0.016177958
9.08E-6;-0.020222447
9.1E-6;-0.016177958
9.12E-6;-0.0080889789
9.14E-6;-0.0040444895
9.16E-6;0
9.18E-6;0.0040444895
9.2E-6;0.0040444895
9.22E-6;-0.0080889789
9.24E-6;-0.012133468
9.26E-6;-0.016177958
9.28E-6;-0.032355916
9.3E-6;-0.024266937
9.32E-6;-0.0080889789
9.34E-6;-0.0040444895
9.36E-6;0.0040444895
9.38E-6;0.0080889789
9.4E-6;0.0080889789
9.42E-6;-0.016177958
9.44E-6;-0.020222447
9.46E-6;-0.012133468
9.48E-6;-0.0080889789
9.5E-6;-0.028311426
9.52E-6;-0.028311426
9.54E-6;-0.032355916
9.56E-6;-0.040444895
9.58E-6;-0.064711832
9.6E-6;-0.060667342
9.62E-6;-0.048533874
9.64E-6;-0.020222447
9.66E-6;-0.0040444895
9.68E-6;-0.0080889789
9.7E-6;-0.028311426
9.72E-6;-0.032355916
9.74E-6;-0.028311426
9.76E-6;-0.024266937
9.78E-6;-0.012133468
9.8E-6;-0.028311426
9.82E-6;-0.020222447
9.84E-6;0
9.86E-6;0.012133468
9.88E-6;0.024266937
9.9E-6;0.036400405
9.92E-6;0.016177958
9.94E-6;0.020222447
9.96E-6;0.016177958
9.98E-6;0.012133468
1E-5;0
1.002E-5;-0.0040444895
1.004E-5;0.0040444895
1.006E-5;0.0080889789
1.008E-5;0.0080889789
1.01E-5;0.0080889789
1.012E-5;0.0080889789
1.014E-5;0.0040444895
1.016E-5;0.0080889789
1.018E-5;0.0080889789
1.02E-5;0.016177958
1.022E-5;0.016177958
1.024E-5;0
1.026E-5;-0.0040444895
1.028E-5;-0.0040444895
1.03E-5;-0.012133468
1.032E-5;-0.012133468
1.034E-5;-0.0080889789
1.036E-5;-0.012133468
1.038E-5;-0.012133468
1.04E-5;0
1.042E-5;0.020222447
1.044E-5;0.028311426
1.046E-5;0.036400405
1.048E-5;0.044489384
1.05E-5;0.036400405
1.052E-5;0.036400405
1.054E-5;0.036400405
1.056E-5;0.048533874
1.058E-5;0.060667342
1.06E-5;0.056622853
1.062E-5;0.044489384
1.064E-5;0.012133468
1.066E-5;0.012133468
1.068E-5;0.0080889789
1.07E-5;0.0080889789
1.072E-5;-0.0040444895
1.074E-5;0.028311426
1.076E-5;0.036400405
1.078E-5;0.024266937
1.08E-5;-0.0040444895
1.082E-5;-0.020222447
1.084E-5;-0.0040444895
1.086E-5;0.0080889789
1.088E-5;0.024266937
1.09E-5;0.020222447
1.092E-5;0.012133468
1.094E-5;0
1.096E-5;-0.0080889789
1.098E-5;-0.0040444895
1.1E-5;0.024266937
1.102E-5;0.056622853
1.104E-5;0.048533874
1.106E-5;0.0040444895
1.108E-5;-0.012133468
1.11E-5;0.012133468
1.112E-5;0.028311426
1.114E-5;0.020222447
1.116E-5;0.012133468
1.118E-5;0.028311426
1.12E-5;0.032355916
1.122E-5;0.0080889789
1.124E-5;-0.0040444895
1.126E-5;0.0040444895
1.128E-5;0.040444895
1.13E-5;0.060667342
1.132E-5;0.052578363
1.134E-5;0.032355916
1.136E-5;0.016177958
