ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-11-11 11:29:51 018m





Relative time;Ch1
s;V
4.82E-6;0.052578363
4.84E-6;0.052578363
4.86E-6;0.044489384
4.88E-6;0.036400405
4.9E-6;0.044489384
4.92E-6;0.040444895
4.94E-6;0.036400405
4.96E-6;0.036400405
4.98E-6;0.032355916
5E-6;0.044489384
5.02E-6;0.048533874
5.04E-6;0.044489384
5.06E-6;0.044489384
5.08E-6;0.036400405
5.1E-6;0.032355916
5.12E-6;0.032355916
5.14E-6;0.032355916
5.16E-6;0.032355916
5.18E-6;0.024266937
5.2E-6;0.028311426
5.22E-6;0.024266937
5.24E-6;0.028311426
5.26E-6;0.024266937
5.28E-6;0.024266937
5.3E-6;0.032355916
5.32E-6;0.028311426
5.34E-6;0.028311426
5.36E-6;0.028311426
5.38E-6;0.028311426
5.4E-6;0.028311426
5.42E-6;0.024266937
5.44E-6;0.020222447
5.46E-6;0.020222447
5.48E-6;0.012133468
5.5E-6;0.0080889789
5.52E-6;0.012133468
5.54E-6;0.016177958
5.56E-6;0.016177958
5.58E-6;0.028311426
5.6E-6;0.024266937
5.62E-6;0.020222447
5.64E-6;0.016177958
5.66E-6;0.020222447
5.68E-6;0.024266937
5.7E-6;0.028311426
5.72E-6;0.020222447
5.74E-6;0.020222447
5.76E-6;0.016177958
5.78E-6;0.0080889789
5.8E-6;0.0080889789
5.82E-6;0
5.84E-6;0.012133468
5.86E-6;0.012133468
5.88E-6;0.0080889789
5.9E-6;0.0040444895
5.92E-6;0.0040444895
5.94E-6;0.0040444895
5.96E-6;0.0080889789
5.98E-6;0.016177958
6E-6;0.016177958
6.02E-6;0.0080889789
6.04E-6;0.0080889789
6.06E-6;0.016177958
6.08E-6;0.012133468
6.1E-6;0.0080889789
6.12E-6;0.0080889789
6.14E-6;0.0080889789
6.16E-6;0.012133468
6.18E-6;0.0040444895
6.2E-6;-0.0040444895
6.22E-6;0
6.24E-6;0
6.26E-6;0.0040444895
6.28E-6;0.016177958
6.3E-6;0.0080889789
6.32E-6;0.0040444895
6.34E-6;0.0080889789
6.36E-6;0
6.38E-6;-0.0040444895
6.4E-6;-0.0040444895
6.42E-6;-0.0040444895
6.44E-6;-0.0040444895
6.46E-6;0.0040444895
6.48E-6;-0.0080889789
6.5E-6;-0.012133468
6.52E-6;-0.0040444895
6.54E-6;-0.0080889789
6.56E-6;-0.016177958
6.58E-6;-0.012133468
6.6E-6;0.0040444895
6.62E-6;0.012133468
6.64E-6;0.0080889789
6.66E-6;0.0040444895
6.68E-6;0
6.7E-6;0
6.72E-6;-0.0040444895
6.74E-6;0
6.76E-6;0
6.78E-6;0.0040444895
6.8E-6;0.012133468
6.82E-6;0.0080889789
6.84E-6;0.0040444895
6.86E-6;0.0080889789
6.88E-6;0.0040444895
6.9E-6;-0.0080889789
6.92E-6;-0.0080889789
6.94E-6;-0.0080889789
6.96E-6;0
6.98E-6;0.0040444895
7E-6;-0.0040444895
7.02E-6;-0.0080889789
7.04E-6;-0.0040444895
7.06E-6;0
7.08E-6;0
7.1E-6;0.0040444895
7.12E-6;0.0040444895
7.14E-6;0
7.16E-6;0
7.18E-6;0
7.2E-6;-0.0080889789
7.22E-6;-0.0040444895
7.24E-6;-0.0040444895
7.26E-6;0.0040444895
7.28E-6;0
7.3E-6;0
7.32E-6;0
7.34E-6;0.0040444895
7.36E-6;0
7.38E-6;-0.016177958
7.4E-6;-0.0080889789
7.42E-6;-0.0040444895
7.44E-6;-0.0040444895
7.46E-6;-0.012133468
7.48E-6;-0.0040444895
7.5E-6;-0.0040444895
7.52E-6;0
7.54E-6;0
7.56E-6;0
7.58E-6;0.0040444895
7.6E-6;-0.0040444895
7.62E-6;0
7.64E-6;0
7.66E-6;0.0040444895
7.68E-6;-0.0040444895
7.7E-6;0.0040444895
7.72E-6;0
7.74E-6;0
7.76E-6;0.0040444895
7.78E-6;0.0080889789
7.8E-6;0.0080889789
7.82E-6;0
7.84E-6;-0.0040444895
7.86E-6;-0.0080889789
7.88E-6;-0.016177958
7.9E-6;-0.016177958
7.92E-6;-0.016177958
7.94E-6;-0.020222447
7.96E-6;-0.0080889789
7.98E-6;-0.0040444895
8E-6;0.0080889789
8.02E-6;0.0080889789
8.04E-6;0.0040444895
8.06E-6;0
8.08E-6;-0.0040444895
8.1E-6;0
8.12E-6;-0.0040444895
8.14E-6;-0.0080889789
8.16E-6;-0.0080889789
8.18E-6;-0.0080889789
8.2E-6;0.0040444895
8.22E-6;0.0080889789
8.24E-6;0.0040444895
8.26E-6;-0.0080889789
8.28E-6;-0.016177958
8.3E-6;-0.012133468
8.32E-6;-0.0040444895
8.34E-6;0
8.36E-6;0.0040444895
8.38E-6;-0.0040444895
8.4E-6;-0.0040444895
8.42E-6;0
8.44E-6;-0.0080889789
8.46E-6;-0.012133468
8.48E-6;-0.012133468
8.5E-6;-0.0080889789
8.52E-6;-0.0040444895
8.54E-6;-0.0040444895
8.56E-6;-0.0040444895
8.58E-6;0.0080889789
8.6E-6;0.0080889789
8.62E-6;0
8.64E-6;0.0040444895
8.66E-6;0.012133468
8.68E-6;0.0040444895
8.7E-6;0
8.72E-6;0
8.74E-6;0
8.76E-6;0.0040444895
8.78E-6;0.0040444895
8.8E-6;0
8.82E-6;-0.0040444895
8.84E-6;0.0080889789
8.86E-6;0.012133468
8.88E-6;0.012133468
8.9E-6;0.016177958
8.92E-6;0.012133468
8.94E-6;0.0040444895
8.96E-6;0.0080889789
8.98E-6;0.012133468
9E-6;0.020222447
9.02E-6;0.016177958
9.04E-6;0.012133468
9.06E-6;0
9.08E-6;0
9.1E-6;-0.0080889789
9.12E-6;-0.0040444895
9.14E-6;0.0040444895
9.16E-6;0
9.18E-6;-0.0040444895
9.2E-6;0
9.22E-6;0.012133468
9.24E-6;0.012133468
9.26E-6;0.0040444895
9.28E-6;0
9.3E-6;-0.0040444895
9.32E-6;0.0040444895
9.34E-6;0.0040444895
9.36E-6;0.0080889789
9.38E-6;0.0040444895
9.4E-6;0.0040444895
9.42E-6;0
9.44E-6;-0.0040444895
9.46E-6;-0.0080889789
9.48E-6;-0.0080889789
9.5E-6;0.0040444895
9.52E-6;0
9.54E-6;0.0040444895
