ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-09-08 13:28:37 802m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 0.96854718
1 2E-8 2.6020969
2 4E-8 2.7299051
3 6E-8 2.3424863
4 8E-8 -3.0454319
5 1E-7 -2.5102347
6 1.2E-7 -0.67498752
7 1.4E-7 -2.212681
8 1.6E-7 0.67498752
9 1.8E-7 -1.316026
10 2E-7 0.96255617
11 2.2E-7 -0.78881678
12 2.4E-7 0.3554668
13 2.6E-7 -0.31352971
14 2.8E-7 0.20768847
15 3E-7 -0.0019970045
16 3.2E-7 0.083874189
17 3.4E-7 0.11982027
18 3.6E-7 -0.05791313
19 3.8E-7 0.14578133
20 4E-7 0.025961058
21 4.2E-7 0.063904144
22 4.4E-7 0.047928108
23 4.6E-7 0.007988018
24 4.8E-7 0.043934099
25 5E-7 0.053919121
26 5.2E-7 0.077883175
27 5.4E-7 0.051922117
28 5.6E-7 0.067898153
29 5.8E-7 0.031952072
30 6E-7 0.03994009
31 6.2E-7 0.063904144
32 6.4E-7 0.033949076
33 6.6E-7 -0.029955067
34 6.8E-7 -0.031952072
35 7E-7 -0.013979031
36 7.2E-7 0.027958063
37 7.4E-7 0.12181727
38 7.6E-7 0.1757364
39 7.8E-7 0.051922117
40 8E-7 0.0019970045
41 8.2E-7 0.0059910135
42 8.4E-7 0.0019970045
43 8.6E-7 0.01797304
44 8.8E-7 -0.011982027
45 9E-7 -0.0099850225
46 9.2E-7 -0.019970045
47 9.4E-7 0.0019970045
48 9.6E-7 -0.031952072
49 9.8E-7 -0.007988018
50 1E-6 -0.027958063
51 1.02E-6 -0.027958063
52 1.04E-6 -0.023964054
53 1.06E-6 -0.025961058
54 1.08E-6 -0.029955067
55 1.1E-6 -0.029955067
56 1.12E-6 -0.033949076
57 1.14E-6 -0.029955067
58 1.16E-6 -0.029955067
59 1.18E-6 -0.021967049
60 1.2E-6 -0.023964054
61 1.22E-6 -0.021967049
62 1.24E-6 -0.019970045
63 1.26E-6 -0.015976036
64 1.28E-6 -0.021967049
65 1.3E-6 -0.023964054
66 1.32E-6 -0.021967049
67 1.34E-6 -0.025961058
68 1.36E-6 -0.019970045
69 1.38E-6 -0.019970045
70 1.4E-6 -0.021967049
71 1.42E-6 -0.015976036
72 1.44E-6 -0.01797304
73 1.46E-6 -0.0099850225
74 1.48E-6 0.003994009
75 1.5E-6 -0.003994009
76 1.52E-6 -0.0059910135
77 1.54E-6 -0.0019970045
78 1.56E-6 -0.003994009
79 1.58E-6 -0.0019970045
80 1.6E-6 -0.0059910135
81 1.62E-6 0
82 1.64E-6 0.0019970045
83 1.66E-6 0.011982027
84 1.68E-6 0.003994009
85 1.7E-6 0.003994009
86 1.72E-6 0.007988018
87 1.74E-6 0.011982027
88 1.76E-6 0.01797304
89 1.78E-6 0.025961058
90 1.8E-6 0.025961058
91 1.82E-6 0.027958063
92 1.84E-6 0.025961058
93 1.86E-6 0.025961058
94 1.88E-6 0.033949076
95 1.9E-6 0.033949076
96 1.92E-6 0.043934099
97 1.94E-6 0.037943085
98 1.96E-6 0.031952072
99 1.98E-6 0.029955067
100 2E-6 0.035946081
