ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-09-11 13:43:22 869m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 0.67299052
1 2E-8 2.2765851
2 4E-8 1.5436845
3 6E-8 0.92860709
4 8E-8 -2.2985522
5 1E-7 0.59311034
6 1.2E-7 -0.78482277
7 1.4E-7 -0.16375437
8 1.6E-7 -0.25761358
9 1.8E-7 -0.32551173
10 2E-7 0.21967049
11 2.2E-7 -0.46929606
12 2.4E-7 -0.035946081
13 2.6E-7 -0.41537694
14 2.8E-7 0.081877184
15 3E-7 -0.18771842
16 3.2E-7 -0.14977534
17 3.4E-7 -0.12980529
18 3.6E-7 -0.22965552
19 3.8E-7 -0.093859211
20 4E-7 -0.095856216
21 4.2E-7 -0.18971543
22 4.4E-7 -0.14178732
23 4.6E-7 -0.21168248
24 4.8E-7 -0.14578133
25 5E-7 -0.14777833
26 5.2E-7 -0.11382926
27 5.4E-7 -0.16375437
28 5.6E-7 -0.18971543
29 5.8E-7 -0.20369446
30 6E-7 -0.1777334
31 6.2E-7 -0.18572142
32 6.4E-7 -0.09785322
33 6.6E-7 -0.14178732
34 6.8E-7 -0.11782327
35 7E-7 -0.11582626
36 7.2E-7 -0.063904144
37 7.4E-7 -0.12581128
38 7.6E-7 -0.073889166
39 7.8E-7 -0.16175736
40 8E-7 -0.16175736
41 8.2E-7 -0.10184723
42 8.4E-7 -0.09785322
43 8.6E-7 -0.095856216
44 8.8E-7 -0.14578133
45 9E-7 -0.13779331
46 9.2E-7 -0.15177234
47 9.4E-7 -0.12181727
48 9.6E-7 -0.15376935
49 9.8E-7 -0.11782327
50 1E-6 -0.18372441
51 1.02E-6 -0.12780829
52 1.04E-6 -0.16774838
53 1.06E-6 -0.1337993
54 1.08E-6 -0.17174239
55 1.1E-6 -0.14578133
56 1.12E-6 -0.17174239
57 1.14E-6 -0.14578133
58 1.16E-6 -0.15177234
59 1.18E-6 -0.13779331
60 1.2E-6 -0.16774838
61 1.22E-6 -0.14977534
62 1.24E-6 -0.16375437
63 1.26E-6 -0.14578133
64 1.28E-6 -0.15976036
65 1.3E-6 -0.14777833
66 1.32E-6 -0.16974538
67 1.34E-6 -0.15776336
68 1.36E-6 -0.1757364
69 1.38E-6 -0.15776336
70 1.4E-6 -0.17373939
71 1.42E-6 -0.16575137
72 1.44E-6 -0.17174239
73 1.46E-6 -0.16575137
74 1.48E-6 -0.17174239
75 1.5E-6 -0.16375437
76 1.52E-6 -0.1797304
77 1.54E-6 -0.16575137
78 1.56E-6 -0.16974538
79 1.58E-6 -0.16774838
80 1.6E-6 -0.16375437
81 1.62E-6 -0.16375437
82 1.64E-6 -0.16575137
83 1.66E-6 -0.17174239
84 1.68E-6 -0.16575137
85 1.7E-6 -0.15976036
86 1.72E-6 -0.16774838
87 1.74E-6 -0.16175736
88 1.76E-6 -0.16774838
89 1.78E-6 -0.15976036
90 1.8E-6 -0.16575137
91 1.82E-6 -0.15976036
92 1.84E-6 -0.15576635
93 1.86E-6 -0.15576635
94 1.88E-6 -0.14977534
95 1.9E-6 -0.14578133
96 1.92E-6 -0.15576635
97 1.94E-6 -0.14977534
