ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-09-08 13:36:36 802m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 2.4343485
1 2E-8 2.664004
2 4E-8 2.5681478
3 6E-8 -1.1422866
4 8E-8 -1.2700949
5 1E-7 0.86869696
6 1.2E-7 -2.0988517
7 1.4E-7 1.2141787
8 1.6E-7 -1.4298552
9 1.8E-7 0.74288567
10 2E-7 -0.5791313
11 2.2E-7 0.1337993
12 2.4E-7 -0.14178732
13 2.6E-7 -0.089865202
14 2.8E-7 0.081877184
15 3E-7 -0.18172741
16 3.2E-7 0.12181727
17 3.4E-7 -0.15376935
18 3.6E-7 0.069895157
19 3.8E-7 -0.027958063
20 4E-7 -0.013979031
21 4.2E-7 0.007988018
22 4.4E-7 -0.045931103
23 4.6E-7 0.011982027
24 4.8E-7 0.003994009
25 5E-7 0.037943085
26 5.2E-7 0.019970045
27 5.4E-7 0.03994009
28 5.6E-7 0.033949076
29 5.8E-7 0.031952072
30 6E-7 0.055916126
31 6.2E-7 0.043934099
32 6.4E-7 0.037943085
33 6.6E-7 0.007988018
34 6.8E-7 -0.0099850225
35 7E-7 0.011982027
36 7.2E-7 0.059910135
37 7.4E-7 0.10783824
38 7.6E-7 0.11782327
39 7.8E-7 0.031952072
40 8E-7 0.067898153
41 8.2E-7 0.023964054
42 8.4E-7 0.069895157
43 8.6E-7 0.0099850225
44 8.8E-7 0.065901148
45 9E-7 0.0099850225
46 9.2E-7 0.043934099
47 9.4E-7 0.027958063
48 9.6E-7 0.021967049
49 9.8E-7 0.023964054
50 1E-6 0.013979031
51 1.02E-6 0.015976036
52 1.04E-6 0.003994009
53 1.06E-6 0.013979031
54 1.08E-6 0.007988018
55 1.1E-6 -0.0019970045
56 1.12E-6 0.003994009
57 1.14E-6 -0.007988018
58 1.16E-6 -0.003994009
59 1.18E-6 -0.003994009
60 1.2E-6 -0.0059910135
61 1.22E-6 -0.0059910135
62 1.24E-6 -0.015976036
63 1.26E-6 -0.013979031
64 1.28E-6 -0.01797304
65 1.3E-6 -0.015976036
66 1.32E-6 -0.023964054
67 1.34E-6 -0.021967049
68 1.36E-6 -0.023964054
69 1.38E-6 -0.027958063
70 1.4E-6 -0.027958063
71 1.42E-6 -0.035946081
72 1.44E-6 -0.031952072
73 1.46E-6 -0.025961058
74 1.48E-6 -0.029955067
75 1.5E-6 -0.027958063
76 1.52E-6 -0.025961058
77 1.54E-6 -0.029955067
78 1.56E-6 -0.029955067
79 1.58E-6 -0.025961058
80 1.6E-6 -0.025961058
81 1.62E-6 -0.025961058
82 1.64E-6 -0.023964054
83 1.66E-6 -0.023964054
84 1.68E-6 -0.025961058
85 1.7E-6 -0.019970045
86 1.72E-6 -0.013979031
87 1.74E-6 -0.015976036
88 1.76E-6 -0.0059910135
89 1.78E-6 -0.011982027
90 1.8E-6 -0.003994009
91 1.82E-6 0
92 1.84E-6 -0.007988018
93 1.86E-6 0.003994009
94 1.88E-6 0.0019970045
95 1.9E-6 0.007988018
96 1.92E-6 0.011982027
97 1.94E-6 0.013979031
98 1.96E-6 0.013979031
99 1.98E-6 0.015976036
100 2E-6 0.021967049
