ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-09-08 10:53:51 367m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 0.16175736
1 2E-8 1.5816276
2 4E-8 2.4782826
3 6E-8 2.3684473
4 8E-8 -0.029955067
5 1E-7 -1.7054418
6 1.2E-7 -1.8152771
7 1.4E-7 -1.2960559
8 1.6E-7 -0.49925112
9 1.8E-7 -0.35946081
10 2E-7 -0.18572142
11 2.2E-7 -0.33150275
12 2.4E-7 -0.22965552
13 2.6E-7 -0.16175736
14 2.8E-7 -0.085871193
15 3E-7 -0.089865202
16 3.2E-7 -0.13979031
17 3.4E-7 -0.10184723
18 3.6E-7 -0.041937094
19 3.8E-7 -0.0059910135
20 4E-7 -0.027958063
21 4.2E-7 -0.077883175
22 4.4E-7 -0.09785322
23 4.6E-7 -0.055916126
24 4.8E-7 0.003994009
25 5E-7 0.013979031
26 5.2E-7 -0.003994009
27 5.4E-7 -0.007988018
28 5.6E-7 -0.0019970045
29 5.8E-7 0.01797304
30 6E-7 0.037943085
31 6.2E-7 0.031952072
32 6.4E-7 -0.003994009
33 6.6E-7 -0.021967049
34 6.8E-7 -0.031952072
35 7E-7 -0.031952072
36 7.2E-7 0.029955067
37 7.4E-7 0.051922117
38 7.6E-7 0.10983525
39 7.8E-7 0.11183225
40 8E-7 0.081877184
41 8.2E-7 0.043934099
42 8.4E-7 0.033949076
43 8.6E-7 0.037943085
44 8.8E-7 0.025961058
45 9E-7 0.025961058
46 9.2E-7 0.01797304
47 9.4E-7 0.013979031
48 9.6E-7 0.0099850225
49 9.8E-7 0.0059910135
50 1E-6 0.003994009
51 1.02E-6 -0.0019970045
52 1.04E-6 -0.011982027
53 1.06E-6 -0.027958063
54 1.08E-6 -0.027958063
55 1.1E-6 -0.031952072
56 1.12E-6 -0.029955067
57 1.14E-6 -0.037943085
58 1.16E-6 -0.047928108
59 1.18E-6 -0.051922117
60 1.2E-6 -0.055916126
61 1.22E-6 -0.051922117
62 1.24E-6 -0.047928108
63 1.26E-6 -0.049925112
64 1.28E-6 -0.059910135
65 1.3E-6 -0.065901148
66 1.32E-6 -0.069895157
67 1.34E-6 -0.069895157
68 1.36E-6 -0.073889166
69 1.38E-6 -0.073889166
70 1.4E-6 -0.07988018
71 1.42E-6 -0.081877184
72 1.44E-6 -0.083874189
73 1.46E-6 -0.07988018
74 1.48E-6 -0.075886171
75 1.5E-6 -0.075886171
76 1.52E-6 -0.077883175
77 1.54E-6 -0.077883175
78 1.56E-6 -0.081877184
79 1.58E-6 -0.081877184
80 1.6E-6 -0.081877184
81 1.62E-6 -0.077883175
82 1.64E-6 -0.07988018
83 1.66E-6 -0.071892162
84 1.68E-6 -0.069895157
85 1.7E-6 -0.069895157
86 1.72E-6 -0.069895157
87 1.74E-6 -0.063904144
88 1.76E-6 -0.061907139
89 1.78E-6 -0.055916126
90 1.8E-6 -0.049925112
91 1.82E-6 -0.041937094
92 1.84E-6 -0.03994009
93 1.86E-6 -0.037943085
94 1.88E-6 -0.037943085
95 1.9E-6 -0.033949076
96 1.92E-6 -0.023964054
97 1.94E-6 -0.015976036
98 1.96E-6 -0.011982027
