ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-09-11 13:21:09 455m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 0.13579631
1 2E-8 2.3245132
2 4E-8 1.314029
3 6E-8 0.82476286
4 8E-8 -1.9870195
5 1E-7 -0.50124813
6 1.2E-7 0.12980529
7 1.4E-7 -0.073889166
8 1.6E-7 0.20569146
9 1.8E-7 -0.29955067
10 2E-7 -0.023964054
11 2.2E-7 0.13979031
12 2.4E-7 0.16575137
13 2.6E-7 -0.27558662
14 2.8E-7 0.31552671
15 3E-7 -0.11982027
16 3.2E-7 -0.093859211
17 3.4E-7 0.24363455
18 3.6E-7 -0.13579631
19 3.8E-7 0.087868198
20 4E-7 0.1777334
21 4.2E-7 -0.14178732
22 4.4E-7 0.087868198
23 4.6E-7 0.16375437
24 4.8E-7 -0.12581128
25 5E-7 0.15576635
26 5.2E-7 0.037943085
27 5.4E-7 -0.087868198
28 5.6E-7 0.18771842
29 5.8E-7 0.015976036
30 6E-7 -0.041937094
31 6.2E-7 0.13779331
32 6.4E-7 -0.063904144
33 6.6E-7 -0.013979031
34 6.8E-7 0.22566151
35 7E-7 0.019970045
36 7.2E-7 0.021967049
37 7.4E-7 0.12980529
38 7.6E-7 -0.043934099
39 7.8E-7 0.2216675
40 8E-7 -0.045931103
41 8.2E-7 0.01797304
42 8.4E-7 0.10983525
43 8.6E-7 0.043934099
44 8.8E-7 0.055916126
45 9E-7 0.077883175
46 9.2E-7 -0.019970045
47 9.4E-7 0.073889166
48 9.6E-7 0.095856216
49 9.8E-7 -0.0019970045
50 1E-6 0.07988018
51 1.02E-6 0.061907139
52 1.04E-6 0.007988018
53 1.06E-6 0.091862207
54 1.08E-6 0.025961058
55 1.1E-6 0.019970045
56 1.12E-6 0.07988018
57 1.14E-6 0.01797304
58 1.16E-6 0.029955067
59 1.18E-6 0.067898153
60 1.2E-6 0.013979031
61 1.22E-6 0.055916126
62 1.24E-6 0.053919121
63 1.26E-6 0.013979031
64 1.28E-6 0.055916126
65 1.3E-6 0.043934099
66 1.32E-6 0.013979031
67 1.34E-6 0.059910135
68 1.36E-6 0.035946081
69 1.38E-6 0.01797304
70 1.4E-6 0.051922117
71 1.42E-6 0.019970045
72 1.44E-6 0.035946081
73 1.46E-6 0.051922117
74 1.48E-6 0.027958063
75 1.5E-6 0.035946081
76 1.52E-6 0.041937094
77 1.54E-6 0.021967049
78 1.56E-6 0.043934099
79 1.58E-6 0.031952072
80 1.6E-6 0.019970045
81 1.62E-6 0.043934099
82 1.64E-6 0.03994009
83 1.66E-6 0.029955067
84 1.68E-6 0.033949076
85 1.7E-6 0.029955067
86 1.72E-6 0.029955067
87 1.74E-6 0.047928108
88 1.76E-6 0.029955067
89 1.78E-6 0.043934099
90 1.8E-6 0.045931103
91 1.82E-6 0.029955067
92 1.84E-6 0.049925112
93 1.86E-6 0.045931103
94 1.88E-6 0.045931103
95 1.9E-6 0.049925112
96 1.92E-6 0.041937094
97 1.94E-6 0.043934099
98 1.96E-6 0.053919121
99 1.98E-6 0.047928108
100 2E-6 0.051922117
101 2.02E-6 0.051922117
102 2.04E-6 0.047928108
