ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-09-11 13:38:36 854m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 1.9777554
1 2E-8 1.3144591
2 4E-8 1.8523762
3 6E-8 -0.020222447
4 8E-8 -2.5197169
5 1E-7 -3.3528818
6 1.2E-7 -3.9757331
7 1.4E-7 -3.8018201
8 1.6E-7 -3.0374116
9 1.8E-7 -2.9120324
10 2E-7 -1.4196158
11 2.2E-7 -1.1162791
12 2.4E-7 0.40040446
13 2.6E-7 0.056622853
14 2.8E-7 0.4206269
15 3E-7 -0.21031345
16 3.2E-7 0.16986856
17 3.4E-7 0.28715875
18 3.6E-7 0.9989889
19 3.8E-7 1.1931244
20 4E-7 0.23458039
21 4.2E-7 0.67542974
22 4.4E-7 -0.35591507
23 4.6E-7 0.45702731
24 4.8E-7 -0.44084935
25 5E-7 0.56218404
26 5.2E-7 -0.12537917
27 5.4E-7 -0.0040444895
28 5.6E-7 -0.27906977
29 5.8E-7 -0.41253793
30 6E-7 -0.28311426
31 6.2E-7 -0.64307383
32 6.4E-7 -0.45298282
33 6.6E-7 -0.76036402
34 6.8E-7 -0.63094036
35 7E-7 -0.71587464
36 7.2E-7 -0.69969668
37 7.4E-7 -0.68351872
38 7.6E-7 -0.71587464
39 7.8E-7 -0.67138525
40 8E-7 -0.75227504
41 8.2E-7 -0.66329627
42 8.4E-7 -0.69565219
43 8.6E-7 -0.64711832
44 8.8E-7 -0.63094036
45 9E-7 -0.54600608
46 9.2E-7 -0.47724976
47 9.4E-7 -0.37613752
48 9.6E-7 -0.31547018
49 9.8E-7 -0.21435794
50 1E-6 -0.16177958
51 1.02E-6 -0.064711832
52 1.04E-6 0.0040444895
53 1.06E-6 0.068756321
54 1.08E-6 0.11324571
55 1.1E-6 0.16986856
56 1.12E-6 0.21435794
57 1.14E-6 0.27906977
58 1.16E-6 0.31142569
59 1.18E-6 0.35995956
60 1.2E-6 0.37613752
61 1.22E-6 0.38827099
62 1.24E-6 0.40444895
63 1.26E-6 0.37209303
64 1.28E-6 0.36400405
65 1.3E-6 0.35591507
66 1.32E-6 0.33569263
67 1.34E-6 0.33164814
68 1.36E-6 0.28715875
69 1.38E-6 0.2669363
70 1.4E-6 0.22244692
71 1.42E-6 0.20222447
72 1.44E-6 0.18604652
73 1.46E-6 0.2305359
74 1.48E-6 0.16582407
75 1.5E-6 0.12537917
76 1.52E-6 0.097067747
77 1.54E-6 0.068756321
78 1.56E-6 0.088978768
79 1.58E-6 0.056622853
80 1.6E-6 0.0768453
81 1.62E-6 0.028311426
82 1.64E-6 0.056622853
83 1.66E-6 0.024266937
84 1.68E-6 0.032355916
85 1.7E-6 0.040444895
86 1.72E-6 0.048533874
87 1.74E-6 0.036400405
88 1.76E-6 0.036400405
89 1.78E-6 0.060667342
90 1.8E-6 0.080889789
91 1.82E-6 0.12133468
92 1.84E-6 0.12942366
93 1.86E-6 0.13751264
94 1.88E-6 0.16986856
95 1.9E-6 0.16986856
96 1.92E-6 0.20222447
97 1.94E-6 0.21840243
98 1.96E-6 0.23458039
99 1.98E-6 0.25480284
100 2E-6 0.27098079
