ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-09-08 11:36:12 484m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 2
1 2E-8 2
2 4E-8 1.2199798
3 6E-8 -0.14127144
4 8E-8 -2
5 1E-7 1.2088799
6 1.2E-7 -2
7 1.4E-7 1.0524722
8 1.6E-7 -1.2250252
9 1.8E-7 0.47225025
10 2E-7 -0.36831483
11 2.2E-7 -0.19172553
12 2.4E-7 0.041372351
13 2.6E-7 -0.32694248
14 2.8E-7 0.18365287
15 3E-7 -0.29162462
16 3.2E-7 0.080726538
17 3.4E-7 -0.16649848
18 3.6E-7 -0.0040363269
19 3.8E-7 -0.045408678
20 4E-7 -0.067608475
21 4.2E-7 -0.033299697
22 4.4E-7 -0.085771946
23 4.6E-7 -0.026236125
24 4.8E-7 -0.034308779
25 5E-7 -0.0090817355
26 5.2E-7 -0.0060544903
27 5.4E-7 -0.016145308
28 5.6E-7 -0.0020181634
29 5.8E-7 -0.0080726538
30 6E-7 0.020181634
31 6.2E-7 0
32 6.4E-7 -0.024217961
33 6.6E-7 -0.044399596
34 6.8E-7 -0.030272452
35 7E-7 0.0060544903
36 7.2E-7 0.032290615
37 7.4E-7 0.089808273
38 7.6E-7 0.057517658
39 7.8E-7 0.0040363269
40 8E-7 0.031281533
41 8.2E-7 -0.012108981
42 8.4E-7 0.036326942
43 8.6E-7 -0.022199798
44 8.8E-7 0.018163471
45 9E-7 -0.024217961
46 9.2E-7 0.0040363269
47 9.4E-7 -0.0090817355
48 9.6E-7 -0.0090817355
49 9.8E-7 -0.0070635721
50 1E-6 -0.026236125
51 1.02E-6 -0.011099899
52 1.04E-6 -0.02320888
53 1.06E-6 -0.021190716
54 1.08E-6 -0.032290615
55 1.1E-6 -0.034308779
56 1.12E-6 -0.034308779
57 1.14E-6 -0.042381432
58 1.16E-6 -0.038345105
59 1.18E-6 -0.042381432
60 1.2E-6 -0.043390514
61 1.22E-6 -0.045408678
62 1.24E-6 -0.046417759
63 1.26E-6 -0.049445004
64 1.28E-6 -0.048435923
65 1.3E-6 -0.051463168
66 1.32E-6 -0.055499495
67 1.34E-6 -0.057517658
68 1.36E-6 -0.060544903
69 1.38E-6 -0.060544903
70 1.4E-6 -0.06458123
71 1.42E-6 -0.059535822
72 1.44E-6 -0.059535822
73 1.46E-6 -0.053481331
74 1.48E-6 -0.055499495
75 1.5E-6 -0.05852674
76 1.52E-6 -0.057517658
77 1.54E-6 -0.061553985
78 1.56E-6 -0.060544903
79 1.58E-6 -0.057517658
80 1.6E-6 -0.05852674
81 1.62E-6 -0.051463168
82 1.64E-6 -0.05247225
83 1.66E-6 -0.05852674
84 1.68E-6 -0.056508576
85 1.7E-6 -0.05247225
86 1.72E-6 -0.050454086
87 1.74E-6 -0.047426841
88 1.76E-6 -0.045408678
89 1.78E-6 -0.040363269
90 1.8E-6 -0.036326942
91 1.82E-6 -0.031281533
92 1.84E-6 -0.034308779
93 1.86E-6 -0.025227043
94 1.88E-6 -0.020181634
95 1.9E-6 -0.017154389
96 1.92E-6 -0.015136226
97 1.94E-6 -0.011099899
98 1.96E-6 -0.0090817355
