ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-09-08 11:45:41 049m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 1.7669021
1 2E-8 0.12008073
2 4E-8 0.62563067
3 6E-8 -0.7729566
4 8E-8 -0.083753783
5 1E-7 -0.20585267
6 1.2E-7 -0.084762865
7 1.4E-7 0.18970736
8 1.6E-7 -0.20080726
9 1.8E-7 0.15943491
10 2E-7 -0.17053481
11 2.2E-7 0.022199798
12 2.4E-7 -0.045408678
13 2.6E-7 0.014127144
14 2.8E-7 0.022199798
15 3E-7 -0.045408678
16 3.2E-7 0.0090817355
17 3.4E-7 -0.02926337
18 3.6E-7 0.03531786
19 3.8E-7 0.010090817
20 4E-7 0.0030272452
21 4.2E-7 -0.0030272452
22 4.4E-7 -0.0040363269
23 4.6E-7 0.0070635721
24 4.8E-7 0.012108981
25 5E-7 0.012108981
26 5.2E-7 -0.0010090817
27 5.4E-7 0.0020181634
28 5.6E-7 0.0050454086
29 5.8E-7 0.011099899
30 6E-7 0.016145308
31 6.2E-7 0.0030272452
32 6.4E-7 -0.010090817
33 6.6E-7 -0.0010090817
34 6.8E-7 0.012108981
35 7E-7 0.012108981
36 7.2E-7 0.032290615
37 7.4E-7 0.018163471
38 7.6E-7 0.018163471
39 7.8E-7 0.0090817355
40 8E-7 0.018163471
41 8.2E-7 0.013118062
42 8.4E-7 0.016145308
43 8.6E-7 0.0090817355
44 8.8E-7 0.012108981
45 9E-7 0.0090817355
46 9.2E-7 0.012108981
47 9.4E-7 0.0030272452
48 9.6E-7 0.015136226
49 9.8E-7 0.0050454086
50 1E-6 0.0070635721
51 1.02E-6 0.0030272452
52 1.04E-6 0
53 1.06E-6 -0.0010090817
54 1.08E-6 0.0010090817
55 1.1E-6 -0.0050454086
56 1.12E-6 0.0020181634
57 1.14E-6 -0.0040363269
58 1.16E-6 -0.0040363269
59 1.18E-6 0
60 1.2E-6 -0.0010090817
61 1.22E-6 -0.0030272452
62 1.24E-6 -0.0010090817
63 1.26E-6 -0.0040363269
64 1.28E-6 -0.0040363269
65 1.3E-6 -0.0040363269
66 1.32E-6 -0.0060544903
67 1.34E-6 -0.0060544903
68 1.36E-6 -0.0080726538
69 1.38E-6 -0.0090817355
70 1.4E-6 -0.0030272452
71 1.42E-6 -0.0040363269
72 1.44E-6 -0.0090817355
73 1.46E-6 -0.0090817355
74 1.48E-6 -0.0030272452
75 1.5E-6 -0.0060544903
76 1.52E-6 -0.0060544903
77 1.54E-6 -0.0070635721
78 1.56E-6 -0.0060544903
79 1.58E-6 -0.0090817355
80 1.6E-6 -0.0020181634
81 1.62E-6 -0.0090817355
82 1.64E-6 -0.011099899
83 1.66E-6 -0.0040363269
84 1.68E-6 -0.0090817355
85 1.7E-6 -0.0020181634
86 1.72E-6 -0.0060544903
87 1.74E-6 -0.0040363269
88 1.76E-6 -0.0060544903
89 1.78E-6 -0.0040363269
90 1.8E-6 -0.0070635721
91 1.82E-6 -0.0010090817
92 1.84E-6 0.0010090817
93 1.86E-6 -0.0010090817
94 1.88E-6 0.0010090817
95 1.9E-6 0.0040363269
96 1.92E-6 -0.0030272452
