ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-09-08 13:33:33 575m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 0.51722416
1 2E-8 2.1907139
2 4E-8 0.50923615
3 6E-8 0.55916126
4 8E-8 -1.312032
5 1E-7 0.40539191
6 1.2E-7 -0.82076885
7 1.4E-7 0.20968547
8 1.6E-7 -0.11582626
9 1.8E-7 -0.14777833
10 2E-7 0.12780829
11 2.2E-7 -0.27159261
12 2.4E-7 0.09785322
13 2.6E-7 -0.15976036
14 2.8E-7 0.089865202
15 3E-7 -0.061907139
16 3.2E-7 -0.0059910135
17 3.4E-7 -0.007988018
18 3.6E-7 -0.029955067
19 3.8E-7 0.051922117
20 4E-7 -0.013979031
21 4.2E-7 0.011982027
22 4.4E-7 -0.015976036
23 4.6E-7 -0.013979031
24 4.8E-7 -0.007988018
25 5E-7 -0.003994009
26 5.2E-7 -0.0019970045
27 5.4E-7 -0.013979031
28 5.6E-7 -0.003994009
29 5.8E-7 -0.011982027
30 6E-7 0.0059910135
31 6.2E-7 0.011982027
32 6.4E-7 0.0059910135
33 6.6E-7 0
34 6.8E-7 -0.0099850225
35 7E-7 0
36 7.2E-7 -0.003994009
37 7.4E-7 0.045931103
38 7.6E-7 0.041937094
39 7.8E-7 0.025961058
40 8E-7 0.023964054
41 8.2E-7 0.01797304
42 8.4E-7 0.029955067
43 8.6E-7 0.023964054
44 8.8E-7 0.0059910135
45 9E-7 0.011982027
46 9.2E-7 0.003994009
47 9.4E-7 0.019970045
48 9.6E-7 -0.003994009
49 9.8E-7 0.011982027
50 1E-6 0.0019970045
51 1.02E-6 0.0019970045
52 1.04E-6 0.0019970045
53 1.06E-6 0.0019970045
54 1.08E-6 0
55 1.1E-6 -0.003994009
56 1.12E-6 -0.0059910135
57 1.14E-6 -0.007988018
58 1.16E-6 -0.007988018
59 1.18E-6 -0.007988018
60 1.2E-6 -0.007988018
61 1.22E-6 -0.0059910135
62 1.24E-6 -0.011982027
63 1.26E-6 -0.0099850225
64 1.28E-6 -0.0099850225
65 1.3E-6 -0.007988018
66 1.32E-6 -0.0099850225
67 1.34E-6 -0.011982027
68 1.36E-6 -0.015976036
69 1.38E-6 -0.013979031
70 1.4E-6 -0.01797304
71 1.42E-6 -0.019970045
72 1.44E-6 -0.021967049
73 1.46E-6 -0.015976036
74 1.48E-6 -0.011982027
75 1.5E-6 -0.01797304
76 1.52E-6 -0.01797304
77 1.54E-6 -0.01797304
78 1.56E-6 -0.01797304
79 1.58E-6 -0.01797304
80 1.6E-6 -0.019970045
81 1.62E-6 -0.015976036
82 1.64E-6 -0.013979031
83 1.66E-6 -0.01797304
84 1.68E-6 -0.019970045
85 1.7E-6 -0.013979031
86 1.72E-6 -0.011982027
87 1.74E-6 -0.007988018
88 1.76E-6 -0.0099850225
89 1.78E-6 -0.0059910135
90 1.8E-6 -0.003994009
91 1.82E-6 0.0019970045
92 1.84E-6 -0.003994009
93 1.86E-6 -0.0059910135
94 1.88E-6 -0.0019970045
95 1.9E-6 0.0019970045
96 1.92E-6 0.0059910135
97 1.94E-6 0.0099850225
98 1.96E-6 0.003994009
