ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-09-11 13:45:41 151m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 0.18567104
1 2E-8 2
2 4E-8 1.6811302
3 6E-8 2
4 8E-8 -1.5731584
5 1E-7 -1.2906155
6 1.2E-7 -0.32492431
7 1.4E-7 -0.24217961
8 1.6E-7 0.32492431
9 1.8E-7 -0.71745711
10 2E-7 0.41675075
11 2.2E-7 -0.45408678
12 2.4E-7 0.40262361
13 2.6E-7 -0.57517658
14 2.8E-7 0.43693239
15 3E-7 -0.099899091
16 3.2E-7 -0.02320888
17 3.4E-7 0.019172553
18 3.6E-7 -0.11705348
19 3.8E-7 -0.018163471
20 4E-7 0.14833501
21 4.2E-7 -0.083753783
22 4.4E-7 0.059535822
23 4.6E-7 -0.08173562
24 4.8E-7 -0.040363269
25 5E-7 0.024217961
26 5.2E-7 -0.042381432
27 5.4E-7 0.06458123
28 5.6E-7 -0.088799192
29 5.8E-7 -0.03531786
30 6E-7 -0.089808273
31 6.2E-7 -0.044399596
32 6.4E-7 0.011099899
33 6.6E-7 0.062563067
34 6.8E-7 -0.0010090817
35 7E-7 0.068617557
36 7.2E-7 0.051463168
37 7.4E-7 0.074672048
38 7.6E-7 0.032290615
39 7.8E-7 0.092835519
40 8E-7 -0.15741675
41 8.2E-7 0.12815338
42 8.4E-7 -0.024217961
43 8.6E-7 0.096871845
44 8.8E-7 0.016145308
45 9E-7 -0.0020181634
46 9.2E-7 -0.0090817355
47 9.4E-7 0.02926337
48 9.6E-7 -0.045408678
49 9.8E-7 0.067608475
50 1E-6 -0.055499495
51 1.02E-6 0.028254288
52 1.04E-6 -0.014127144
53 1.06E-6 0.0020181634
54 1.08E-6 -0.0060544903
55 1.1E-6 -0.012108981
56 1.12E-6 -0.02320888
57 1.14E-6 -0.0040363269
58 1.16E-6 -0.013118062
59 1.18E-6 0.0070635721
60 1.2E-6 -0.011099899
61 1.22E-6 -0.0090817355
62 1.24E-6 -0.0050454086
63 1.26E-6 -0.027245207
64 1.28E-6 -0.0020181634
65 1.3E-6 -0.018163471
66 1.32E-6 -0.0080726538
67 1.34E-6 -0.022199798
68 1.36E-6 -0.016145308
69 1.38E-6 -0.017154389
70 1.4E-6 -0.010090817
71 1.42E-6 -0.032290615
72 1.44E-6 -0.02320888
73 1.46E-6 -0.02926337
74 1.48E-6 -0.014127144
75 1.5E-6 -0.019172553
76 1.52E-6 -0.016145308
77 1.54E-6 -0.016145308
78 1.56E-6 -0.027245207
79 1.58E-6 -0.020181634
80 1.6E-6 -0.02320888
81 1.62E-6 -0.010090817
82 1.64E-6 -0.014127144
83 1.66E-6 -0.017154389
84 1.68E-6 -0.022199798
85 1.7E-6 -0.014127144
86 1.72E-6 -0.013118062
87 1.74E-6 -0.014127144
88 1.76E-6 -0.014127144
89 1.78E-6 -0.015136226
90 1.8E-6 -0.0090817355
91 1.82E-6 -0.0060544903
92 1.84E-6 -0.0090817355
93 1.86E-6 -0.0010090817
94 1.88E-6 -0.0070635721
95 1.9E-6 -0.0060544903
96 1.92E-6 -0.0010090817
97 1.94E-6 -0.0040363269
