ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-09-08 10:40:41 500m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 0.56914628
1 2E-8 1.4917624
2 4E-8 1.7533699
3 6E-8 0.59311034
4 8E-8 -0.77483774
5 1E-7 -0.92261608
6 1.2E-7 -0.54518223
7 1.4E-7 -0.029955067
8 1.6E-7 -0.031952072
9 1.8E-7 -0.053919121
10 2E-7 -0.17174239
11 2.2E-7 -0.15376935
12 2.4E-7 -0.059910135
13 2.6E-7 -0.0019970045
14 2.8E-7 0.003994009
15 3E-7 -0.053919121
16 3.2E-7 -0.067898153
17 3.4E-7 -0.011982027
18 3.6E-7 0.035946081
19 3.8E-7 0.041937094
20 4E-7 -0.0059910135
21 4.2E-7 -0.031952072
22 4.4E-7 -0.025961058
23 4.6E-7 0.027958063
24 4.8E-7 0.053919121
25 5E-7 0.037943085
26 5.2E-7 0.011982027
27 5.4E-7 0.011982027
28 5.6E-7 0.037943085
29 5.8E-7 0.063904144
30 6E-7 0.053919121
31 6.2E-7 0.025961058
32 6.4E-7 0.0019970045
33 6.6E-7 -0.003994009
34 6.8E-7 0.021967049
35 7E-7 0.053919121
36 7.2E-7 0.061907139
37 7.4E-7 0.07988018
38 7.6E-7 0.071892162
39 7.8E-7 0.075886171
40 8E-7 0.055916126
41 8.2E-7 0.049925112
42 8.4E-7 0.053919121
43 8.6E-7 0.045931103
44 8.8E-7 0.047928108
45 9E-7 0.041937094
46 9.2E-7 0.033949076
47 9.4E-7 0.033949076
48 9.6E-7 0.027958063
49 9.8E-7 0.029955067
50 1E-6 0.027958063
51 1.02E-6 0.021967049
52 1.04E-6 0.013979031
53 1.06E-6 0.0099850225
54 1.08E-6 0.011982027
55 1.1E-6 0.015976036
56 1.12E-6 0.011982027
57 1.14E-6 0.007988018
58 1.16E-6 0.0019970045
59 1.18E-6 0
60 1.2E-6 0
61 1.22E-6 0.0059910135
62 1.24E-6 -0.0019970045
63 1.26E-6 0
64 1.28E-6 -0.0059910135
65 1.3E-6 -0.011982027
66 1.32E-6 -0.0059910135
67 1.34E-6 -0.007988018
68 1.36E-6 -0.007988018
69 1.38E-6 -0.011982027
70 1.4E-6 -0.011982027
71 1.42E-6 -0.011982027
72 1.44E-6 -0.015976036
73 1.46E-6 -0.011982027
74 1.48E-6 -0.013979031
75 1.5E-6 -0.013979031
76 1.52E-6 -0.013979031
77 1.54E-6 -0.015976036
78 1.56E-6 -0.01797304
79 1.58E-6 -0.015976036
80 1.6E-6 -0.011982027
81 1.62E-6 -0.015976036
82 1.64E-6 -0.015976036
83 1.66E-6 -0.013979031
84 1.68E-6 -0.0099850225
85 1.7E-6 -0.0099850225
86 1.72E-6 -0.0099850225
87 1.74E-6 -0.0099850225
88 1.76E-6 -0.003994009
89 1.78E-6 -0.0059910135
90 1.8E-6 -0.0019970045
91 1.82E-6 -0.0019970045
92 1.84E-6 0.0019970045
93 1.86E-6 0.0059910135
94 1.88E-6 0.0059910135
95 1.9E-6 0.011982027
96 1.92E-6 0.013979031
97 1.94E-6 0.015976036
98 1.96E-6 0.021967049
99 1.98E-6 0.019970045
100 2E-6 0.021967049
