ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-09-08 13:22:51 477m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 1.5117324
1 2E-8 1.9850225
2 4E-8 2.8337494
3 6E-8 1.769346
4 8E-8 -2.8377434
5 1E-7 1.9670494
6 1.2E-7 -3.1552671
7 1.4E-7 0.67498752
8 1.6E-7 -2.7498752
9 1.8E-7 0.51323016
10 2E-7 -0.67898153
11 2.2E-7 -0.41337993
12 2.4E-7 0.0019970045
13 2.6E-7 -0.52521218
14 2.8E-7 0.39141288
15 3E-7 -0.58312531
16 3.2E-7 0.30753869
17 3.4E-7 -0.31952072
18 3.6E-7 0.09785322
19 3.8E-7 -0.049925112
20 4E-7 -0.061907139
21 4.2E-7 -0.035946081
22 4.4E-7 -0.047928108
23 4.6E-7 -0.051922117
24 4.8E-7 0
25 5E-7 0.03994009
26 5.2E-7 0.013979031
27 5.4E-7 0.045931103
28 5.6E-7 0.049925112
29 5.8E-7 0.0099850225
30 6E-7 0.063904144
31 6.2E-7 0.043934099
32 6.4E-7 0.029955067
33 6.6E-7 -0.025961058
34 6.8E-7 -0.047928108
35 7E-7 -0.047928108
36 7.2E-7 0.067898153
37 7.4E-7 0.20968547
38 7.6E-7 0.30354468
39 7.8E-7 0.021967049
40 8E-7 0.15976036
41 8.2E-7 0.023964054
42 8.4E-7 0.12581128
43 8.6E-7 0.059910135
44 8.8E-7 0.081877184
45 9E-7 0.021967049
46 9.2E-7 0.061907139
47 9.4E-7 0.045931103
48 9.6E-7 0.0019970045
49 9.8E-7 0.049925112
50 1E-6 -0.019970045
51 1.02E-6 0.011982027
52 1.04E-6 -0.011982027
53 1.06E-6 -0.021967049
54 1.08E-6 -0.031952072
55 1.1E-6 -0.03994009
56 1.12E-6 -0.043934099
57 1.14E-6 -0.053919121
58 1.16E-6 -0.047928108
59 1.18E-6 -0.049925112
60 1.2E-6 -0.063904144
61 1.22E-6 -0.059910135
62 1.24E-6 -0.069895157
63 1.26E-6 -0.065901148
64 1.28E-6 -0.067898153
65 1.3E-6 -0.067898153
66 1.32E-6 -0.075886171
67 1.34E-6 -0.083874189
68 1.36E-6 -0.093859211
69 1.38E-6 -0.10783824
70 1.4E-6 -0.091862207
71 1.42E-6 -0.10983525
72 1.44E-6 -0.10184723
73 1.46E-6 -0.091862207
74 1.48E-6 -0.091862207
75 1.5E-6 -0.091862207
76 1.52E-6 -0.099850225
77 1.54E-6 -0.10384423
78 1.56E-6 -0.10983525
79 1.58E-6 -0.10184723
80 1.6E-6 -0.10184723
81 1.62E-6 -0.089865202
82 1.64E-6 -0.089865202
83 1.66E-6 -0.091862207
84 1.68E-6 -0.089865202
85 1.7E-6 -0.089865202
86 1.72E-6 -0.083874189
87 1.74E-6 -0.077883175
88 1.76E-6 -0.047928108
89 1.78E-6 -0.059910135
90 1.8E-6 -0.049925112
91 1.82E-6 -0.037943085
92 1.84E-6 -0.043934099
93 1.86E-6 -0.023964054
94 1.88E-6 -0.007988018
95 1.9E-6 -0.015976036
96 1.92E-6 0.003994009
97 1.94E-6 0.003994009
98 1.96E-6 -0.003994009
99 1.98E-6 0.01797304
