ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-09-11 13:11:45 197m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 1.8871692
1 2E-8 1.4578133
2 4E-8 1.9191213
3 6E-8 -0.76085871
4 8E-8 -2.1248128
5 1E-7 0.74488268
6 1.2E-7 -0.89465801
7 1.4E-7 0.77284074
8 1.6E-7 -0.67898153
9 1.8E-7 0.27958063
10 2E-7 -0.47928108
11 2.2E-7 0.42735896
12 2.4E-7 -0.40339491
13 2.6E-7 0.077883175
14 2.8E-7 0.20968547
15 3E-7 -0.30154768
16 3.2E-7 0.23364953
17 3.4E-7 -0.095856216
18 3.6E-7 -0.089865202
19 3.8E-7 0.13779331
20 4E-7 -0.003994009
21 4.2E-7 -0.081877184
22 4.4E-7 0.15776336
23 4.6E-7 -0.09785322
24 4.8E-7 0.0019970045
25 5E-7 0.095856216
26 5.2E-7 -0.07988018
27 5.4E-7 0.035946081
28 5.6E-7 0.047928108
29 5.8E-7 -0.069895157
30 6E-7 0.033949076
31 6.2E-7 -0.01797304
32 6.4E-7 -0.029955067
33 6.6E-7 0.055916126
34 6.8E-7 0.013979031
35 7E-7 0.029955067
36 7.2E-7 0.07988018
37 7.4E-7 0.027958063
38 7.6E-7 0.049925112
39 7.8E-7 0.037943085
40 8E-7 -0.085871193
41 8.2E-7 0.10184723
42 8.4E-7 -0.023964054
43 8.6E-7 0.041937094
44 8.8E-7 0.037943085
45 9E-7 -0.007988018
46 9.2E-7 0.013979031
47 9.4E-7 0.0059910135
48 9.6E-7 0.003994009
49 9.8E-7 0.019970045
50 1E-6 0.003994009
51 1.02E-6 0.015976036
52 1.04E-6 0.015976036
53 1.06E-6 0.0059910135
54 1.08E-6 0.0099850225
55 1.1E-6 0
56 1.12E-6 -0.013979031
57 1.14E-6 0.011982027
58 1.16E-6 -0.007988018
59 1.18E-6 -0.0019970045
60 1.2E-6 0.019970045
61 1.22E-6 -0.011982027
62 1.24E-6 -0.0099850225
63 1.26E-6 0.0019970045
64 1.28E-6 -0.011982027
65 1.3E-6 0.0019970045
66 1.32E-6 0.003994009
67 1.34E-6 -0.013979031
68 1.36E-6 -0.003994009
69 1.38E-6 -0.0059910135
70 1.4E-6 -0.011982027
71 1.42E-6 -0.011982027
72 1.44E-6 -0.019970045
73 1.46E-6 -0.0059910135
74 1.48E-6 0
75 1.5E-6 -0.015976036
76 1.52E-6 0.0019970045
77 1.54E-6 0
78 1.56E-6 -0.019970045
79 1.58E-6 0.003994009
80 1.6E-6 -0.015976036
81 1.62E-6 -0.015976036
82 1.64E-6 0.0059910135
83 1.66E-6 -0.021967049
84 1.68E-6 -0.021967049
85 1.7E-6 0.003994009
86 1.72E-6 -0.01797304
87 1.74E-6 -0.0099850225
88 1.76E-6 0.003994009
89 1.78E-6 -0.021967049
90 1.8E-6 -0.0019970045
91 1.82E-6 0
92 1.84E-6 -0.025961058
93 1.86E-6 0.0099850225
94 1.88E-6 -0.0059910135
95 1.9E-6 -0.025961058
96 1.92E-6 0.019970045
97 1.94E-6 0
98 1.96E-6 -0.013979031
99 1.98E-6 0.019970045
100 2E-6 0.0019970045
