ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-09-08 10:53:22 632m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 0.78082876
1 2E-8 2.0029955
2 4E-8 2.7578632
3 6E-8 1.5556665
4 8E-8 -0.93659511
5 1E-7 -1.797304
6 1.2E-7 -1.6694958
7 1.4E-7 -0.74488268
8 1.6E-7 -0.37943085
9 1.8E-7 -0.19171243
10 2E-7 -0.23165252
11 2.2E-7 -0.27159261
12 2.4E-7 -0.14578133
13 2.6E-7 -0.095856216
14 2.8E-7 -0.029955067
15 3E-7 -0.075886171
16 3.2E-7 -0.091862207
17 3.4E-7 -0.035946081
18 3.6E-7 0.011982027
19 3.8E-7 0.029955067
20 4E-7 -0.019970045
21 4.2E-7 -0.043934099
22 4.4E-7 -0.03994009
23 4.6E-7 0.01797304
24 4.8E-7 0.051922117
25 5E-7 0.043934099
26 5.2E-7 0.029955067
27 5.4E-7 0.029955067
28 5.6E-7 0.047928108
29 5.8E-7 0.075886171
30 6E-7 0.075886171
31 6.2E-7 0.055916126
32 6.4E-7 0.027958063
33 6.6E-7 0.0059910135
34 6.8E-7 0.021967049
35 7E-7 0.027958063
36 7.2E-7 0.065901148
37 7.4E-7 0.12381428
38 7.6E-7 0.14777833
39 7.8E-7 0.15177234
40 8E-7 0.09785322
41 8.2E-7 0.075886171
42 8.4E-7 0.07988018
43 8.6E-7 0.069895157
44 8.8E-7 0.063904144
45 9E-7 0.063904144
46 9.2E-7 0.055916126
47 9.4E-7 0.053919121
48 9.6E-7 0.045931103
49 9.8E-7 0.043934099
50 1E-6 0.03994009
51 1.02E-6 0.027958063
52 1.04E-6 0.021967049
53 1.06E-6 0.013979031
54 1.08E-6 0.0099850225
55 1.1E-6 0.0019970045
56 1.12E-6 -0.0019970045
57 1.14E-6 -0.0099850225
58 1.16E-6 -0.015976036
59 1.18E-6 -0.015976036
60 1.2E-6 -0.013979031
61 1.22E-6 -0.013979031
62 1.24E-6 -0.015976036
63 1.26E-6 -0.021967049
64 1.28E-6 -0.025961058
65 1.3E-6 -0.031952072
66 1.32E-6 -0.035946081
67 1.34E-6 -0.033949076
68 1.36E-6 -0.037943085
69 1.38E-6 -0.045931103
70 1.4E-6 -0.049925112
71 1.42E-6 -0.045931103
72 1.44E-6 -0.041937094
73 1.46E-6 -0.03994009
74 1.48E-6 -0.041937094
75 1.5E-6 -0.041937094
76 1.52E-6 -0.047928108
77 1.54E-6 -0.047928108
78 1.56E-6 -0.049925112
79 1.58E-6 -0.049925112
80 1.6E-6 -0.051922117
81 1.62E-6 -0.043934099
82 1.64E-6 -0.041937094
83 1.66E-6 -0.03994009
84 1.68E-6 -0.035946081
85 1.7E-6 -0.037943085
86 1.72E-6 -0.033949076
87 1.74E-6 -0.031952072
88 1.76E-6 -0.025961058
89 1.78E-6 -0.021967049
90 1.8E-6 -0.013979031
91 1.82E-6 -0.0099850225
92 1.84E-6 -0.0019970045
93 1.86E-6 0
94 1.88E-6 0.003994009
95 1.9E-6 0.0099850225
96 1.92E-6 0.013979031
97 1.94E-6 0.025961058
98 1.96E-6 0.025961058
99 1.98E-6 0.027958063
