ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-09-08 11:17:59 692m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 1.185671
1 2E-8 2
2 4E-8 2
3 6E-8 0.38546922
4 8E-8 -1.3491423
5 1E-7 -1.7679112
6 1.2E-7 -1.3551968
7 1.4E-7 -0.68617557
8 1.6E-7 -0.40968718
9 1.8E-7 -0.19475277
10 2E-7 -0.21493441
11 2.2E-7 -0.20181634
12 2.4E-7 -0.19778002
13 2.6E-7 -0.13925328
14 2.8E-7 -0.071644802
15 3E-7 -0.055499495
16 3.2E-7 -0.017154389
17 3.4E-7 -0.053481331
18 3.6E-7 -0.042381432
19 3.8E-7 -0.030272452
20 4E-7 -0.014127144
21 4.2E-7 -0.0070635721
22 4.4E-7 -0.0080726538
23 4.6E-7 -0.012108981
24 4.8E-7 0.0030272452
25 5E-7 0.034308779
26 5.2E-7 0.053481331
27 5.4E-7 0.055499495
28 5.6E-7 0.051463168
29 5.8E-7 0.041372351
30 6E-7 0.043390514
31 6.2E-7 0.033299697
32 6.4E-7 0.010090817
33 6.6E-7 -0.012108981
34 6.8E-7 -0.017154389
35 7E-7 0.063572149
36 7.2E-7 0.11200807
37 7.4E-7 0.20585267
38 7.6E-7 0.16952573
39 7.8E-7 0.12108981
40 8E-7 0.073662966
41 8.2E-7 0.068617557
42 8.4E-7 0.073662966
43 8.6E-7 0.076690211
44 8.8E-7 0.06458123
45 9E-7 0.047426841
46 9.2E-7 0.041372351
47 9.4E-7 0.043390514
48 9.6E-7 0.043390514
49 9.8E-7 0.03531786
50 1E-6 0.02320888
51 1.02E-6 0.013118062
52 1.04E-6 0.0040363269
53 1.06E-6 0.0010090817
54 1.08E-6 -0.0030272452
55 1.1E-6 -0.011099899
56 1.12E-6 -0.019172553
57 1.14E-6 -0.026236125
58 1.16E-6 -0.028254288
59 1.18E-6 -0.025227043
60 1.2E-6 -0.030272452
61 1.22E-6 -0.036326942
62 1.24E-6 -0.037336024
63 1.26E-6 -0.036326942
64 1.28E-6 -0.039354187
65 1.3E-6 -0.041372351
66 1.32E-6 -0.046417759
67 1.34E-6 -0.053481331
68 1.36E-6 -0.060544903
69 1.38E-6 -0.061553985
70 1.4E-6 -0.065590312
71 1.42E-6 -0.069626639
72 1.44E-6 -0.066599394
73 1.46E-6 -0.055499495
74 1.48E-6 -0.056508576
75 1.5E-6 -0.059535822
76 1.52E-6 -0.062563067
77 1.54E-6 -0.066599394
78 1.56E-6 -0.070635721
79 1.58E-6 -0.067608475
80 1.6E-6 -0.067608475
81 1.62E-6 -0.06458123
82 1.64E-6 -0.060544903
83 1.66E-6 -0.057517658
84 1.68E-6 -0.057517658
85 1.7E-6 -0.057517658
86 1.72E-6 -0.053481331
87 1.74E-6 -0.046417759
88 1.76E-6 -0.039354187
89 1.78E-6 -0.03531786
90 1.8E-6 -0.032290615
91 1.82E-6 -0.024217961
92 1.84E-6 -0.016145308
93 1.86E-6 -0.013118062
94 1.88E-6 -0.010090817
95 1.9E-6 -0.0060544903
96 1.92E-6 -0.0010090817
97 1.94E-6 0.0080726538
98 1.96E-6 0.015136226
99 1.98E-6 0.015136226
