ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-09-08 11:05:45 833m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 0.28052472
1 2E-8 1.0968718
2 4E-8 1.4096872
3 6E-8 0.77194752
4 8E-8 -0.30978809
5 1E-7 -0.72048435
6 1.2E-7 -0.46014127
7 1.4E-7 -0.039354187
8 1.6E-7 0.055499495
9 1.8E-7 -0.032290615
10 2E-7 -0.14833501
11 2.2E-7 -0.1765893
12 2.4E-7 -0.065590312
13 2.6E-7 0.011099899
14 2.8E-7 0.030272452
15 3E-7 -0.038345105
16 3.2E-7 -0.083753783
17 3.4E-7 -0.030272452
18 3.6E-7 0.025227043
19 3.8E-7 0.039354187
20 4E-7 -0.0080726538
21 4.2E-7 -0.045408678
22 4.4E-7 -0.045408678
23 4.6E-7 -0.0010090817
24 4.8E-7 0.014127144
25 5E-7 -0.0010090817
26 5.2E-7 -0.025227043
27 5.4E-7 -0.034308779
28 5.6E-7 -0.017154389
29 5.8E-7 0.0070635721
30 6E-7 0.010090817
31 6.2E-7 -0.010090817
32 6.4E-7 -0.030272452
33 6.6E-7 -0.026236125
34 6.8E-7 0.0020181634
35 7E-7 0.0070635721
36 7.2E-7 0.024217961
37 7.4E-7 0.016145308
38 7.6E-7 0.015136226
39 7.8E-7 0.027245207
40 8E-7 0.011099899
41 8.2E-7 0.017154389
42 8.4E-7 0.016145308
43 8.6E-7 0.0060544903
44 8.8E-7 0.0040363269
45 9E-7 0.0010090817
46 9.2E-7 -0.0020181634
47 9.4E-7 -0.0050454086
48 9.6E-7 -0.0080726538
49 9.8E-7 -0.0040363269
50 1E-6 -0.0040363269
51 1.02E-6 -0.0050454086
52 1.04E-6 -0.012108981
53 1.06E-6 -0.018163471
54 1.08E-6 -0.016145308
55 1.1E-6 -0.013118062
56 1.12E-6 -0.016145308
57 1.14E-6 -0.018163471
58 1.16E-6 -0.021190716
59 1.18E-6 -0.022199798
60 1.2E-6 -0.020181634
61 1.22E-6 -0.021190716
62 1.24E-6 -0.021190716
63 1.26E-6 -0.02320888
64 1.28E-6 -0.024217961
65 1.3E-6 -0.027245207
66 1.32E-6 -0.02320888
67 1.34E-6 -0.022199798
68 1.36E-6 -0.02320888
69 1.38E-6 -0.030272452
70 1.4E-6 -0.032290615
71 1.42E-6 -0.030272452
72 1.44E-6 -0.031281533
73 1.46E-6 -0.02926337
74 1.48E-6 -0.028254288
75 1.5E-6 -0.033299697
76 1.52E-6 -0.033299697
77 1.54E-6 -0.02926337
78 1.56E-6 -0.027245207
79 1.58E-6 -0.030272452
80 1.6E-6 -0.032290615
81 1.62E-6 -0.031281533
82 1.64E-6 -0.027245207
83 1.66E-6 -0.027245207
84 1.68E-6 -0.026236125
85 1.7E-6 -0.027245207
86 1.72E-6 -0.026236125
87 1.74E-6 -0.026236125
88 1.76E-6 -0.02320888
89 1.78E-6 -0.021190716
90 1.8E-6 -0.018163471
91 1.82E-6 -0.019172553
92 1.84E-6 -0.020181634
93 1.86E-6 -0.021190716
94 1.88E-6 -0.019172553
95 1.9E-6 -0.016145308
96 1.92E-6 -0.014127144
97 1.94E-6 -0.015136226
