ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-09-11 13:47:47 520m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 1.8332501
1 2E-8 2.0109835
2 4E-8 2.2965552
3 6E-8 0.72091862
4 8E-8 -2.0868697
5 1E-7 1.5816276
6 1.2E-7 -1.3579631
7 1.4E-7 0.93859211
8 1.6E-7 -1.0823764
9 1.8E-7 0.21168248
10 2E-7 -0.37743385
11 2.2E-7 -0.15576635
12 2.4E-7 0.073889166
13 2.6E-7 -0.54118822
14 2.8E-7 0.54917624
15 3E-7 -0.36545182
16 3.2E-7 0.23364953
17 3.4E-7 -0.25561658
18 3.6E-7 -0.03994009
19 3.8E-7 -0.071892162
20 4E-7 0.15576635
21 4.2E-7 -0.10384423
22 4.4E-7 0.10384423
23 4.6E-7 -0.20369446
24 4.8E-7 0.10184723
25 5E-7 -0.12980529
26 5.2E-7 0.10184723
27 5.4E-7 -0.099850225
28 5.6E-7 0
29 5.8E-7 -0.095856216
30 6E-7 -0.0019970045
31 6.2E-7 -0.11782327
32 6.4E-7 0.053919121
33 6.6E-7 -0.07988018
34 6.8E-7 0.041937094
35 7E-7 0.003994009
36 7.2E-7 0.099850225
37 7.4E-7 0.015976036
38 7.6E-7 0.11183225
39 7.8E-7 -0.093859211
40 8E-7 -0.013979031
41 8.2E-7 0.015976036
42 8.4E-7 0
43 8.6E-7 0.063904144
44 8.8E-7 -0.025961058
45 9E-7 -0.013979031
46 9.2E-7 -0.0099850225
47 9.4E-7 -0.021967049
48 9.6E-7 -0.0099850225
49 9.8E-7 0.01797304
50 1E-6 -0.053919121
51 1.02E-6 0.03994009
52 1.04E-6 -0.055916126
53 1.06E-6 0.025961058
54 1.08E-6 -0.05791313
55 1.1E-6 -0.007988018
56 1.12E-6 -0.05791313
57 1.14E-6 -0.013979031
58 1.16E-6 -0.03994009
59 1.18E-6 -0.0019970045
60 1.2E-6 -0.043934099
61 1.22E-6 -0.007988018
62 1.24E-6 -0.05791313
63 1.26E-6 -0.0099850225
64 1.28E-6 -0.03994009
65 1.3E-6 -0.019970045
66 1.32E-6 -0.043934099
67 1.34E-6 -0.025961058
68 1.36E-6 -0.033949076
69 1.38E-6 -0.021967049
70 1.4E-6 -0.03994009
71 1.42E-6 -0.037943085
72 1.44E-6 -0.045931103
73 1.46E-6 -0.029955067
74 1.48E-6 -0.033949076
75 1.5E-6 -0.033949076
76 1.52E-6 -0.031952072
77 1.54E-6 -0.029955067
78 1.56E-6 -0.043934099
79 1.58E-6 -0.035946081
80 1.6E-6 -0.03994009
81 1.62E-6 -0.033949076
82 1.64E-6 -0.031952072
83 1.66E-6 -0.041937094
84 1.68E-6 -0.037943085
85 1.7E-6 -0.03994009
86 1.72E-6 -0.019970045
87 1.74E-6 -0.033949076
88 1.76E-6 -0.029955067
89 1.78E-6 -0.029955067
90 1.8E-6 -0.029955067
91 1.82E-6 -0.029955067
92 1.84E-6 -0.021967049
93 1.86E-6 -0.019970045
94 1.88E-6 -0.013979031
95 1.9E-6 -0.019970045
96 1.92E-6 -0.011982027
97 1.94E-6 -0.01797304
98 1.96E-6 -0.013979031
