ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-09-08 13:31:58 304m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 0.81677484
1 2E-8 1.5656515
2 4E-8 0.52521218
3 6E-8 0.1777334
4 8E-8 -0.96255617
5 1E-7 0.41337993
6 1.2E-7 -0.64902646
7 1.4E-7 0.23964054
8 1.6E-7 -0.19570644
9 1.8E-7 -0.041937094
10 2E-7 0.071892162
11 2.2E-7 -0.18372441
12 2.4E-7 0.095856216
13 2.6E-7 -0.12181727
14 2.8E-7 0.065901148
15 3E-7 -0.05791313
16 3.2E-7 0.0059910135
17 3.4E-7 -0.0059910135
18 3.6E-7 -0.003994009
19 3.8E-7 0.031952072
20 4E-7 -0.011982027
21 4.2E-7 0.0099850225
22 4.4E-7 -0.007988018
23 4.6E-7 0
24 4.8E-7 0.0099850225
25 5E-7 0.003994009
26 5.2E-7 0.0099850225
27 5.4E-7 0.003994009
28 5.6E-7 0.011982027
29 5.8E-7 0.007988018
30 6E-7 0.013979031
31 6.2E-7 0.015976036
32 6.4E-7 0.011982027
33 6.6E-7 0.0099850225
34 6.8E-7 0.003994009
35 7E-7 0.011982027
36 7.2E-7 0.0019970045
37 7.4E-7 0.037943085
38 7.6E-7 0.033949076
39 7.8E-7 0.029955067
40 8E-7 0.019970045
41 8.2E-7 0.0099850225
42 8.4E-7 0.019970045
43 8.6E-7 0.021967049
44 8.8E-7 0.015976036
45 9E-7 0.01797304
46 9.2E-7 0.011982027
47 9.4E-7 0.015976036
48 9.6E-7 0.003994009
49 9.8E-7 0.023964054
50 1E-6 0.013979031
51 1.02E-6 0.013979031
52 1.04E-6 0.0099850225
53 1.06E-6 0.003994009
54 1.08E-6 0.0059910135
55 1.1E-6 0.007988018
56 1.12E-6 0.0099850225
57 1.14E-6 0.003994009
58 1.16E-6 0.007988018
59 1.18E-6 0.007988018
60 1.2E-6 0.0019970045
61 1.22E-6 0.003994009
62 1.24E-6 0.0019970045
63 1.26E-6 0.007988018
64 1.28E-6 0.0099850225
65 1.3E-6 0.007988018
66 1.32E-6 0.0019970045
67 1.34E-6 0.007988018
68 1.36E-6 -0.0019970045
69 1.38E-6 0.0019970045
70 1.4E-6 -0.0019970045
71 1.42E-6 0.003994009
72 1.44E-6 0
73 1.46E-6 0.0099850225
74 1.48E-6 0.003994009
75 1.5E-6 0.0019970045
76 1.52E-6 0
77 1.54E-6 0.0059910135
78 1.56E-6 0.003994009
79 1.58E-6 0.007988018
80 1.6E-6 0.003994009
81 1.62E-6 0
82 1.64E-6 0.003994009
83 1.66E-6 0.003994009
84 1.68E-6 0.007988018
85 1.7E-6 0.007988018
86 1.72E-6 0.007988018
87 1.74E-6 0.007988018
88 1.76E-6 0.007988018
89 1.78E-6 0.011982027
90 1.8E-6 0.011982027
91 1.82E-6 0.0099850225
92 1.84E-6 0.011982027
93 1.86E-6 0.021967049
94 1.88E-6 0.019970045
95 1.9E-6 0.01797304
96 1.92E-6 0.01797304
97 1.94E-6 0.021967049
98 1.96E-6 0.021967049
99 1.98E-6 0.019970045
100 2E-6 0.019970045
101 2.02E-6 0.021967049
102 2.04E-6 0.021967049
