ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-09-08 11:30:03 422m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 1.8232651
1 2E-8 2.675986
2 4E-8 1.9890165
3 6E-8 0.18172741
4 8E-8 -2.5941088
5 1E-7 1.314029
6 1.2E-7 -2.5242137
7 1.4E-7 1.1562656
8 1.6E-7 -1.2581128
9 1.8E-7 0.27958063
10 2E-7 -0.23964054
11 2.2E-7 -0.34747878
12 2.4E-7 0.085871193
13 2.6E-7 -0.29955067
14 2.8E-7 0.2656016
15 3E-7 -0.27558662
16 3.2E-7 0.12181727
17 3.4E-7 -0.14977534
18 3.6E-7 0.0099850225
19 3.8E-7 0
20 4E-7 -0.019970045
21 4.2E-7 -0.011982027
22 4.4E-7 -0.035946081
23 4.6E-7 -0.007988018
24 4.8E-7 -0.0059910135
25 5E-7 0.025961058
26 5.2E-7 0.023964054
27 5.4E-7 0.013979031
28 5.6E-7 0.031952072
29 5.8E-7 0.01797304
30 6E-7 0.03994009
31 6.2E-7 0.035946081
32 6.4E-7 0.0099850225
33 6.6E-7 -0.015976036
34 6.8E-7 -0.013979031
35 7E-7 0.019970045
36 7.2E-7 0.049925112
37 7.4E-7 0.11183225
38 7.6E-7 0.11982027
39 7.8E-7 0.023964054
40 8E-7 0.063904144
41 8.2E-7 0.007988018
42 8.4E-7 0.073889166
43 8.6E-7 0.0059910135
44 8.8E-7 0.055916126
45 9E-7 0.0059910135
46 9.2E-7 0.033949076
47 9.4E-7 0.023964054
48 9.6E-7 0.007988018
49 9.8E-7 0.025961058
50 1E-6 -0.0019970045
51 1.02E-6 0.01797304
52 1.04E-6 0.003994009
53 1.06E-6 0.0059910135
54 1.08E-6 -0.003994009
55 1.1E-6 -0.0059910135
56 1.12E-6 -0.013979031
57 1.14E-6 -0.0099850225
58 1.16E-6 -0.013979031
59 1.18E-6 -0.015976036
60 1.2E-6 -0.015976036
61 1.22E-6 -0.015976036
62 1.24E-6 -0.025961058
63 1.26E-6 -0.023964054
64 1.28E-6 -0.023964054
65 1.3E-6 -0.025961058
66 1.32E-6 -0.023964054
67 1.34E-6 -0.029955067
68 1.36E-6 -0.035946081
69 1.38E-6 -0.033949076
70 1.4E-6 -0.041937094
71 1.42E-6 -0.03994009
72 1.44E-6 -0.041937094
73 1.46E-6 -0.035946081
74 1.48E-6 -0.031952072
75 1.5E-6 -0.035946081
76 1.52E-6 -0.037943085
77 1.54E-6 -0.043934099
78 1.56E-6 -0.03994009
79 1.58E-6 -0.041937094
80 1.6E-6 -0.041937094
81 1.62E-6 -0.035946081
82 1.64E-6 -0.03994009
83 1.66E-6 -0.035946081
84 1.68E-6 -0.033949076
85 1.7E-6 -0.035946081
86 1.72E-6 -0.033949076
87 1.74E-6 -0.033949076
88 1.76E-6 -0.025961058
89 1.78E-6 -0.01797304
90 1.8E-6 -0.019970045
91 1.82E-6 -0.0099850225
92 1.84E-6 -0.015976036
93 1.86E-6 -0.007988018
94 1.88E-6 -0.003994009
95 1.9E-6 -0.0019970045
96 1.92E-6 0
97 1.94E-6 0.0059910135
98 1.96E-6 -0.0019970045
99 1.98E-6 0
