ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-09-08 13:13:37 752m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 2.5901148
1 2E-8 2.7638542
2 4E-8 2.1887169
3 6E-8 -1.777334
4 8E-8 -1.8412381
5 1E-7 0.65102347
6 1.2E-7 -2.3384923
7 1.4E-7 1.1922117
8 1.6E-7 -1.4138792
9 1.8E-7 0.70094858
10 2E-7 -0.65901148
11 2.2E-7 -0.031952072
12 2.4E-7 -0.16175736
13 2.6E-7 -0.12181727
14 2.8E-7 0.093859211
15 3E-7 -0.19770345
16 3.2E-7 0.087868198
17 3.4E-7 -0.19570644
18 3.6E-7 0.037943085
19 3.8E-7 -0.031952072
20 4E-7 -0.03994009
21 4.2E-7 -0.019970045
22 4.4E-7 -0.063904144
23 4.6E-7 -0.027958063
24 4.8E-7 0.007988018
25 5E-7 0.027958063
26 5.2E-7 0.0019970045
27 5.4E-7 0.015976036
28 5.6E-7 0.013979031
29 5.8E-7 0.011982027
30 6E-7 0.037943085
31 6.2E-7 0.025961058
32 6.4E-7 -0.015976036
33 6.6E-7 -0.033949076
34 6.8E-7 -0.021967049
35 7E-7 0.0099850225
36 7.2E-7 0.069895157
37 7.4E-7 0.12980529
38 7.6E-7 0.083874189
39 7.8E-7 0.023964054
40 8E-7 0.061907139
41 8.2E-7 0.013979031
42 8.4E-7 0.071892162
43 8.6E-7 0.011982027
44 8.8E-7 0.041937094
45 9E-7 0.011982027
46 9.2E-7 0.033949076
47 9.4E-7 0.007988018
48 9.6E-7 0.015976036
49 9.8E-7 0.013979031
50 1E-6 -0.0019970045
51 1.02E-6 0.0019970045
52 1.04E-6 -0.011982027
53 1.06E-6 -0.013979031
54 1.08E-6 -0.023964054
55 1.1E-6 -0.023964054
56 1.12E-6 -0.025961058
57 1.14E-6 -0.035946081
58 1.16E-6 -0.029955067
59 1.18E-6 -0.033949076
60 1.2E-6 -0.03994009
61 1.22E-6 -0.037943085
62 1.24E-6 -0.035946081
63 1.26E-6 -0.033949076
64 1.28E-6 -0.03994009
65 1.3E-6 -0.051922117
66 1.32E-6 -0.045931103
67 1.34E-6 -0.051922117
68 1.36E-6 -0.055916126
69 1.38E-6 -0.05791313
70 1.4E-6 -0.059910135
71 1.42E-6 -0.055916126
72 1.44E-6 -0.059910135
73 1.46E-6 -0.055916126
74 1.48E-6 -0.059910135
75 1.5E-6 -0.051922117
76 1.52E-6 -0.059910135
77 1.54E-6 -0.055916126
78 1.56E-6 -0.063904144
79 1.58E-6 -0.05791313
80 1.6E-6 -0.051922117
81 1.62E-6 -0.049925112
82 1.64E-6 -0.049925112
83 1.66E-6 -0.041937094
84 1.68E-6 -0.049925112
85 1.7E-6 -0.049925112
86 1.72E-6 -0.049925112
87 1.74E-6 -0.045931103
88 1.76E-6 -0.035946081
89 1.78E-6 -0.027958063
90 1.8E-6 -0.031952072
91 1.82E-6 -0.029955067
92 1.84E-6 -0.023964054
93 1.86E-6 -0.021967049
94 1.88E-6 -0.011982027
95 1.9E-6 -0.0099850225
96 1.92E-6 -0.0019970045
97 1.94E-6 -0.003994009
98 1.96E-6 -0.0059910135
