ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-09-11 13:27:04 635m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 2.0343782
1 2E-8 0.79676443
2 4E-8 2.4226492
3 6E-8 0.39231548
4 8E-8 -3.453994
5 1E-7 -3.8827099
6 1.2E-7 -2.8432761
7 1.4E-7 -3.6481295
8 1.6E-7 -0.9221436
9 1.8E-7 -3.1385238
10 2E-7 0.56218404
11 2.2E-7 -1.6663297
12 2.4E-7 0.95449951
13 2.6E-7 -0.48938323
14 2.8E-7 0.56218404
15 3E-7 -0.32355916
16 3.2E-7 0.036400405
17 3.4E-7 0.064711832
18 3.6E-7 0.4206269
19 3.8E-7 1.0556118
20 4E-7 0.093023258
21 4.2E-7 0.51769465
22 4.4E-7 -0.21031345
23 4.6E-7 0.34782609
24 4.8E-7 -0.32355916
25 5E-7 0.0040444895
26 5.2E-7 0.056622853
27 5.4E-7 -0.0040444895
28 5.6E-7 -0.097067747
29 5.8E-7 -0.31142569
30 6E-7 -0.27502528
31 6.2E-7 -0.35187058
32 6.4E-7 -0.45298282
33 6.6E-7 -0.4610718
34 6.8E-7 -0.57027302
35 7E-7 -0.42871588
36 7.2E-7 -0.55409506
37 7.4E-7 -0.54196159
38 7.6E-7 -0.5379171
39 7.8E-7 -0.50960567
40 8E-7 -0.51769465
41 8.2E-7 -0.53387261
42 8.4E-7 -0.4974722
43 8.6E-7 -0.51365016
44 8.8E-7 -0.45298282
45 9E-7 -0.44084935
46 9.2E-7 -0.35187058
47 9.4E-7 -0.33569263
48 9.6E-7 -0.2305359
49 9.8E-7 -0.19413549
50 1E-6 -0.11729019
51 1.02E-6 -0.0768453
52 1.04E-6 -0.012133468
53 1.06E-6 0.028311426
54 1.08E-6 0.048533874
55 1.1E-6 0.10920122
56 1.12E-6 0.14155713
57 1.14E-6 0.17391305
58 1.16E-6 0.19413549
59 1.18E-6 0.24266937
60 1.2E-6 0.25884733
61 1.22E-6 0.27098079
62 1.24E-6 0.27098079
63 1.26E-6 0.27502528
64 1.28E-6 0.25480284
65 1.3E-6 0.25884733
66 1.32E-6 0.23862488
67 1.34E-6 0.22244692
68 1.36E-6 0.21031345
69 1.38E-6 0.19413549
70 1.4E-6 0.17391305
71 1.42E-6 0.13751264
72 1.44E-6 0.11324571
73 1.46E-6 0.12537917
74 1.48E-6 0.13751264
75 1.5E-6 0.093023258
76 1.52E-6 0.084934279
77 1.54E-6 0.048533874
78 1.56E-6 0.056622853
79 1.58E-6 0.036400405
80 1.6E-6 0.036400405
81 1.62E-6 0.028311426
82 1.64E-6 0.016177958
83 1.66E-6 0.036400405
84 1.68E-6 0.016177958
85 1.7E-6 0.024266937
86 1.72E-6 0.020222447
87 1.74E-6 0.028311426
88 1.76E-6 0.024266937
89 1.78E-6 0.040444895
90 1.8E-6 0.052578363
91 1.82E-6 0.060667342
92 1.84E-6 0.084934279
93 1.86E-6 0.093023258
94 1.88E-6 0.10920122
95 1.9E-6 0.12942366
96 1.92E-6 0.13346815
97 1.94E-6 0.14964611
98 1.96E-6 0.17391305
99 1.98E-6 0.18604652
100 2E-6 0.18200203
101 2.02E-6 0.21031345
