ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-09-08 11:24:08 191m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 0.68314833
1 2E-8 2
2 4E-8 1.1957618
3 6E-8 1.4843592
4 8E-8 -2
5 1E-7 0.20887992
6 1.2E-7 -0.95660947
7 1.4E-7 -0.28657921
8 1.6E-7 0.024217961
9 1.8E-7 -0.47628657
10 2E-7 0.42785065
11 2.2E-7 -0.56912209
12 2.4E-7 0.24117053
13 2.6E-7 -0.28758829
14 2.8E-7 0.13521695
15 3E-7 -0.050454086
16 3.2E-7 -0.020181634
17 3.4E-7 0.017154389
18 3.6E-7 -0.063572149
19 3.8E-7 0.074672048
20 4E-7 -0.016145308
21 4.2E-7 0.026236125
22 4.4E-7 -0.0040363269
23 4.6E-7 -0.011099899
24 4.8E-7 0.040363269
25 5E-7 0.028254288
26 5.2E-7 0.050454086
27 5.4E-7 0.027245207
28 5.6E-7 0.038345105
29 5.8E-7 0.031281533
30 6E-7 0.046417759
31 6.2E-7 0.05852674
32 6.4E-7 0.022199798
33 6.6E-7 0.0050454086
34 6.8E-7 0.0070635721
35 7E-7 0.031281533
36 7.2E-7 0.045408678
37 7.4E-7 0.10292634
38 7.6E-7 0.10292634
39 7.8E-7 0.048435923
40 8E-7 0.066599394
41 8.2E-7 0.030272452
42 8.4E-7 0.068617557
43 8.6E-7 0.044399596
44 8.8E-7 0.044399596
45 9E-7 0.041372351
46 9.2E-7 0.02926337
47 9.4E-7 0.047426841
48 9.6E-7 0.022199798
49 9.8E-7 0.041372351
50 1E-6 0.017154389
51 1.02E-6 0.027245207
52 1.04E-6 0.021190716
53 1.06E-6 0.020181634
54 1.08E-6 0.011099899
55 1.1E-6 0.0080726538
56 1.12E-6 0.0080726538
57 1.14E-6 0.0070635721
58 1.16E-6 0.0040363269
59 1.18E-6 0
60 1.2E-6 0.0010090817
61 1.22E-6 0
62 1.24E-6 -0.0030272452
63 1.26E-6 0.0010090817
64 1.28E-6 -0.0020181634
65 1.3E-6 -0.0080726538
66 1.32E-6 -0.0080726538
67 1.34E-6 -0.0090817355
68 1.36E-6 -0.0090817355
69 1.38E-6 -0.014127144
70 1.4E-6 -0.013118062
71 1.42E-6 -0.012108981
72 1.44E-6 -0.016145308
73 1.46E-6 -0.015136226
74 1.48E-6 -0.0080726538
75 1.5E-6 -0.014127144
76 1.52E-6 -0.015136226
77 1.54E-6 -0.016145308
78 1.56E-6 -0.016145308
79 1.58E-6 -0.016145308
80 1.6E-6 -0.017154389
81 1.62E-6 -0.013118062
82 1.64E-6 -0.018163471
83 1.66E-6 -0.0090817355
84 1.68E-6 -0.019172553
85 1.7E-6 -0.015136226
86 1.72E-6 -0.0020181634
87 1.74E-6 -0.010090817
88 1.76E-6 -0.0050454086
89 1.78E-6 -0.0040363269
90 1.8E-6 -0.0030272452
91 1.82E-6 -0.0010090817
92 1.84E-6 0.0010090817
93 1.86E-6 0.0010090817
94 1.88E-6 0.0060544903
95 1.9E-6 0.0070635721
96 1.92E-6 0.014127144
97 1.94E-6 0.014127144
98 1.96E-6 0.015136226
99 1.98E-6 0.014127144
100 2E-6 0.017154389
