ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-09-08 13:36:25 410m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 2.1268098
1 2E-8 2.648028
2 4E-8 2.7099351
3 6E-8 -0.28956565
4 8E-8 -2.0349476
5 1E-7 1.1223165
6 1.2E-7 -2.1667499
7 1.4E-7 1.0683974
8 1.6E-7 -1.2421368
9 1.8E-7 0.45731403
10 2E-7 -0.30753869
11 2.2E-7 -0.11782327
12 2.4E-7 -0.023964054
13 2.6E-7 -0.22765851
14 2.8E-7 0.085871193
15 3E-7 -0.21367948
16 3.2E-7 0.091862207
17 3.4E-7 -0.15576635
18 3.6E-7 0.023964054
19 3.8E-7 -0.051922117
20 4E-7 -0.037943085
21 4.2E-7 -0.011982027
22 4.4E-7 -0.067898153
23 4.6E-7 -0.015976036
24 4.8E-7 -0.025961058
25 5E-7 0.0019970045
26 5.2E-7 0.0099850225
27 5.4E-7 0.011982027
28 5.6E-7 0.003994009
29 5.8E-7 0.0019970045
30 6E-7 0.023964054
31 6.2E-7 0.029955067
32 6.4E-7 0.029955067
33 6.6E-7 -0.0099850225
34 6.8E-7 -0.029955067
35 7E-7 -0.011982027
36 7.2E-7 0.023964054
37 7.4E-7 0.081877184
38 7.6E-7 0.10584124
39 7.8E-7 0.0099850225
40 8E-7 0.045931103
41 8.2E-7 -0.003994009
42 8.4E-7 0.041937094
43 8.6E-7 0.0019970045
44 8.8E-7 0.029955067
45 9E-7 0
46 9.2E-7 0.011982027
47 9.4E-7 0.0099850225
48 9.6E-7 -0.003994009
49 9.8E-7 0.0099850225
50 1E-6 -0.011982027
51 1.02E-6 -0.0059910135
52 1.04E-6 -0.011982027
53 1.06E-6 -0.01797304
54 1.08E-6 -0.015976036
55 1.1E-6 -0.021967049
56 1.12E-6 -0.023964054
57 1.14E-6 -0.019970045
58 1.16E-6 -0.01797304
59 1.18E-6 -0.025961058
60 1.2E-6 -0.023964054
61 1.22E-6 -0.033949076
62 1.24E-6 -0.037943085
63 1.26E-6 -0.035946081
64 1.28E-6 -0.037943085
65 1.3E-6 -0.03994009
66 1.32E-6 -0.041937094
67 1.34E-6 -0.03994009
68 1.36E-6 -0.049925112
69 1.38E-6 -0.045931103
70 1.4E-6 -0.047928108
71 1.42E-6 -0.047928108
72 1.44E-6 -0.047928108
73 1.46E-6 -0.049925112
74 1.48E-6 -0.045931103
75 1.5E-6 -0.047928108
76 1.52E-6 -0.047928108
77 1.54E-6 -0.053919121
78 1.56E-6 -0.051922117
79 1.58E-6 -0.045931103
80 1.6E-6 -0.051922117
81 1.62E-6 -0.053919121
82 1.64E-6 -0.049925112
83 1.66E-6 -0.049925112
84 1.68E-6 -0.045931103
85 1.7E-6 -0.035946081
86 1.72E-6 -0.041937094
87 1.74E-6 -0.043934099
88 1.76E-6 -0.029955067
89 1.78E-6 -0.035946081
90 1.8E-6 -0.031952072
91 1.82E-6 -0.019970045
92 1.84E-6 -0.025961058
93 1.86E-6 -0.021967049
94 1.88E-6 -0.01797304
95 1.9E-6 -0.015976036
96 1.92E-6 -0.007988018
97 1.94E-6 -0.003994009
98 1.96E-6 -0.0099850225
