ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2023-09-11 13:50:08 252m





Sample number Relative time HS4D-50(28994).Ch1
  s V
0 0 0.96055916
1 2E-8 2.6360459
2 4E-8 2.7199201
3 6E-8 1.9410884
4 8E-8 -2.2586121
5 1E-7 0.09785322
6 1.2E-7 -0.2236645
7 1.4E-7 -0.33349975
8 1.6E-7 0.888667
9 1.8E-7 -1.6195706
10 2E-7 1.0664004
11 2.2E-7 -1.1143285
12 2.4E-7 0.73090365
13 2.6E-7 -0.78881678
14 2.8E-7 0.48127808
15 3E-7 -0.12181727
16 3.2E-7 0.025961058
17 3.4E-7 -0.14178732
18 3.6E-7 0.071892162
19 3.8E-7 -0.15776336
20 4E-7 0.35147279
21 4.2E-7 -0.21168248
22 4.4E-7 0.20369446
23 4.6E-7 -0.14578133
24 4.8E-7 0.025961058
25 5E-7 0.041937094
26 5.2E-7 -0.021967049
27 5.4E-7 0.10184723
28 5.6E-7 -0.087868198
29 5.8E-7 -0.0099850225
30 6E-7 -0.061907139
31 6.2E-7 -0.007988018
32 6.4E-7 0.025961058
33 6.6E-7 0.10184723
34 6.8E-7 -0.023964054
35 7E-7 0.12980529
36 7.2E-7 0.021967049
37 7.4E-7 0.14178732
38 7.6E-7 -0.0059910135
39 7.8E-7 0.1337993
40 8E-7 -0.16974538
41 8.2E-7 0.17373939
42 8.4E-7 -0.07988018
43 8.6E-7 0.20569146
44 8.8E-7 -0.09785322
45 9E-7 0.12581128
46 9.2E-7 -0.087868198
47 9.4E-7 0.1337993
48 9.6E-7 -0.073889166
49 9.8E-7 0.14378432
50 1E-6 -0.081877184
51 1.02E-6 0.12181727
52 1.04E-6 -0.069895157
53 1.06E-6 0.093859211
54 1.08E-6 -0.053919121
55 1.1E-6 0.053919121
56 1.12E-6 -0.043934099
57 1.14E-6 0.033949076
58 1.16E-6 -0.0099850225
59 1.18E-6 0.03994009
60 1.2E-6 -0.007988018
61 1.22E-6 0.013979031
62 1.24E-6 -0.003994009
63 1.26E-6 0
64 1.28E-6 0.011982027
65 1.3E-6 0.003994009
66 1.32E-6 0.015976036
67 1.34E-6 -0.019970045
68 1.36E-6 0.01797304
69 1.38E-6 -0.015976036
70 1.4E-6 0.015976036
71 1.42E-6 -0.013979031
72 1.44E-6 0
73 1.46E-6 -0.011982027
74 1.48E-6 0.01797304
75 1.5E-6 -0.0059910135
76 1.52E-6 0.019970045
77 1.54E-6 -0.029955067
78 1.56E-6 0.011982027
79 1.58E-6 -0.021967049
80 1.6E-6 0.015976036
81 1.62E-6 -0.003994009
82 1.64E-6 0.0059910135
83 1.66E-6 -0.003994009
84 1.68E-6 -0.003994009
85 1.7E-6 -0.003994009
86 1.72E-6 0.013979031
87 1.74E-6 -0.007988018
88 1.76E-6 0.013979031
89 1.78E-6 -0.007988018
90 1.8E-6 0.023964054
91 1.82E-6 0.007988018
92 1.84E-6 0.019970045
93 1.86E-6 0.01797304
94 1.88E-6 0.01797304
95 1.9E-6 0.01797304
96 1.92E-6 0.023964054
97 1.94E-6 0.015976036
98 1.96E-6 0.027958063
99 1.98E-6 0.021967049
100 2E-6 0.031952072
